Date,Location,Results,Layer,Latitude,Longitude
2009-01-18,Australia,102.0,Nation,-24.7761086,134.755
2009-01-25,Australia,90.0,Nation,-24.7761086,134.755
2009-02-01,Australia,91.0,Nation,-24.7761086,134.755
2009-02-08,Australia,98.0,Nation,-24.7761086,134.755
2009-02-15,Australia,124.0,Nation,-24.7761086,134.755
2009-02-22,Australia,145.0,Nation,-24.7761086,134.755
2009-03-01,Australia,188.0,Nation,-24.7761086,134.755
2009-03-08,Australia,218.0,Nation,-24.7761086,134.755
2009-03-15,Australia,211.0,Nation,-24.7761086,134.755
2009-03-22,Australia,204.0,Nation,-24.7761086,134.755
2009-03-29,Australia,227.0,Nation,-24.7761086,134.755
2009-04-05,Australia,188.0,Nation,-24.7761086,134.755
2009-04-12,Australia,188.0,Nation,-24.7761086,134.755
2009-04-19,Australia,239.0,Nation,-24.7761086,134.755
2009-04-26,Australia,429.0,Nation,-24.7761086,134.755
2009-05-03,Australia,402.0,Nation,-24.7761086,134.755
2009-05-10,Australia,438.0,Nation,-24.7761086,134.755
2009-05-17,Australia,504.0,Nation,-24.7761086,134.755
2009-05-24,Australia,849.0,Nation,-24.7761086,134.755
2009-05-31,Australia,986.0,Nation,-24.7761086,134.755
2009-06-07,Australia,1056.0,Nation,-24.7761086,134.755
2009-06-14,Australia,1176.0,Nation,-24.7761086,134.755
2009-06-21,Australia,1271.0,Nation,-24.7761086,134.755
2009-06-28,Australia,1562.0,Nation,-24.7761086,134.755
2009-07-05,Australia,1590.0,Nation,-24.7761086,134.755
2009-07-12,Australia,1589.0,Nation,-24.7761086,134.755
2009-07-19,Australia,1316.0,Nation,-24.7761086,134.755
2009-07-26,Australia,1115.0,Nation,-24.7761086,134.755
2009-08-02,Australia,869.0,Nation,-24.7761086,134.755
2009-08-09,Australia,657.0,Nation,-24.7761086,134.755
2009-08-16,Australia,615.0,Nation,-24.7761086,134.755
2009-08-23,Australia,472.0,Nation,-24.7761086,134.755
2009-08-30,Australia,365.0,Nation,-24.7761086,134.755
2009-09-06,Australia,385.0,Nation,-24.7761086,134.755
2009-09-13,Australia,299.0,Nation,-24.7761086,134.755
2009-09-20,Australia,218.0,Nation,-24.7761086,134.755
2009-09-27,Australia,193.0,Nation,-24.7761086,134.755
2009-10-04,Australia,213.0,Nation,-24.7761086,134.755
2009-10-11,Australia,242.0,Nation,-24.7761086,134.755
2009-10-18,Australia,203.0,Nation,-24.7761086,134.755
2009-10-25,Australia,193.0,Nation,-24.7761086,134.755
2009-11-01,Australia,167.0,Nation,-24.7761086,134.755
2009-11-08,Australia,144.0,Nation,-24.7761086,134.755
2009-11-15,Australia,158.0,Nation,-24.7761086,134.755
2009-11-22,Australia,118.0,Nation,-24.7761086,134.755
2009-11-29,Australia,96.0,Nation,-24.7761086,134.755
2009-12-06,Australia,90.0,Nation,-24.7761086,134.755
2009-12-13,Australia,80.0,Nation,-24.7761086,134.755
2009-12-20,Australia,72.0,Nation,-24.7761086,134.755
2009-12-27,Australia,68.0,Nation,-24.7761086,134.755
2010-01-03,Australia,75.0,Nation,-24.7761086,134.755
2010-01-10,Australia,61.0,Nation,-24.7761086,134.755
2010-01-17,Australia,57.0,Nation,-24.7761086,134.755
2010-01-24,Australia,53.0,Nation,-24.7761086,134.755
2010-01-31,Australia,71.0,Nation,-24.7761086,134.755
2010-02-07,Australia,84.0,Nation,-24.7761086,134.755
2010-02-14,Australia,93.0,Nation,-24.7761086,134.755
2010-02-21,Australia,136.0,Nation,-24.7761086,134.755
2010-02-28,Australia,138.0,Nation,-24.7761086,134.755
2010-03-07,Australia,167.0,Nation,-24.7761086,134.755
2010-03-14,Australia,174.0,Nation,-24.7761086,134.755
2010-03-21,Australia,158.0,Nation,-24.7761086,134.755
2010-03-28,Australia,122.0,Nation,-24.7761086,134.755
2010-04-04,Australia,125.0,Nation,-24.7761086,134.755
2010-04-11,Australia,167.0,Nation,-24.7761086,134.755
2010-04-18,Australia,170.0,Nation,-24.7761086,134.755
2010-04-25,Australia,211.0,Nation,-24.7761086,134.755
2010-05-02,Australia,214.0,Nation,-24.7761086,134.755
2010-05-09,Australia,280.0,Nation,-24.7761086,134.755
2010-05-16,Australia,316.0,Nation,-24.7761086,134.755
2010-05-23,Australia,319.0,Nation,-24.7761086,134.755
2010-05-30,Australia,230.0,Nation,-24.7761086,134.755
2010-06-06,Australia,337.0,Nation,-24.7761086,134.755
2010-06-13,Australia,307.0,Nation,-24.7761086,134.755
2010-06-20,Australia,281.0,Nation,-24.7761086,134.755
2010-06-27,Australia,265.0,Nation,-24.7761086,134.755
2010-07-04,Australia,245.0,Nation,-24.7761086,134.755
2010-07-11,Australia,323.0,Nation,-24.7761086,134.755
2010-07-18,Australia,357.0,Nation,-24.7761086,134.755
2010-07-25,Australia,379.0,Nation,-24.7761086,134.755
2010-08-01,Australia,434.0,Nation,-24.7761086,134.755
2010-08-08,Australia,460.0,Nation,-24.7761086,134.755
2010-08-15,Australia,536.0,Nation,-24.7761086,134.755
2010-08-22,Australia,563.0,Nation,-24.7761086,134.755
2010-08-29,Australia,543.0,Nation,-24.7761086,134.755
2010-09-05,Australia,516.0,Nation,-24.7761086,134.755
2010-09-12,Australia,471.0,Nation,-24.7761086,134.755
2010-09-19,Australia,405.0,Nation,-24.7761086,134.755
2010-09-26,Australia,367.0,Nation,-24.7761086,134.755
2010-10-03,Australia,316.0,Nation,-24.7761086,134.755
2010-10-10,Australia,287.0,Nation,-24.7761086,134.755
2010-10-17,Australia,240.0,Nation,-24.7761086,134.755
2010-10-24,Australia,214.0,Nation,-24.7761086,134.755
2010-10-31,Australia,221.0,Nation,-24.7761086,134.755
2010-11-07,Australia,206.0,Nation,-24.7761086,134.755
2010-11-14,Australia,180.0,Nation,-24.7761086,134.755
2010-11-21,Australia,150.0,Nation,-24.7761086,134.755
2010-11-28,Australia,124.0,Nation,-24.7761086,134.755
2010-12-05,Australia,110.0,Nation,-24.7761086,134.755
2010-12-12,Australia,102.0,Nation,-24.7761086,134.755
2010-12-19,Australia,111.0,Nation,-24.7761086,134.755
2010-12-26,Australia,100.0,Nation,-24.7761086,134.755
2011-01-02,Australia,118.0,Nation,-24.7761086,134.755
2011-01-09,Australia,103.0,Nation,-24.7761086,134.755
2011-01-16,Australia,104.0,Nation,-24.7761086,134.755
2011-01-23,Australia,96.0,Nation,-24.7761086,134.755
2011-01-30,Australia,92.0,Nation,-24.7761086,134.755
2011-02-06,Australia,108.0,Nation,-24.7761086,134.755
2011-02-13,Australia,134.0,Nation,-24.7761086,134.755
2011-02-20,Australia,154.0,Nation,-24.7761086,134.755
2011-02-27,Australia,192.0,Nation,-24.7761086,134.755
2011-03-06,Australia,210.0,Nation,-24.7761086,134.755
2011-03-13,Australia,198.0,Nation,-24.7761086,134.755
2011-03-20,Australia,212.0,Nation,-24.7761086,134.755
2011-03-27,Australia,201.0,Nation,-24.7761086,134.755
2011-04-03,Australia,228.0,Nation,-24.7761086,134.755
2011-04-10,Australia,254.0,Nation,-24.7761086,134.755
2011-04-17,Australia,170.0,Nation,-24.7761086,134.755
2011-04-24,Australia,192.0,Nation,-24.7761086,134.755
2011-05-01,Australia,244.0,Nation,-24.7761086,134.755
2011-05-08,Australia,275.0,Nation,-24.7761086,134.755
2011-05-15,Australia,315.0,Nation,-24.7761086,134.755
2011-05-22,Australia,299.0,Nation,-24.7761086,134.755
2011-05-29,Australia,349.0,Nation,-24.7761086,134.755
2011-06-05,Australia,364.0,Nation,-24.7761086,134.755
2011-06-12,Australia,381.0,Nation,-24.7761086,134.755
2011-06-19,Australia,503.0,Nation,-24.7761086,134.755
2011-06-26,Australia,422.0,Nation,-24.7761086,134.755
