Date,Location,Results,Layer,Latitude,Longitude
2012-09-30,New Zealand,42.0,Nation,-41.5000831,172.8344077
2012-10-07,New Zealand,40.0,Nation,-41.5000831,172.8344077
2012-10-14,New Zealand,35.0,Nation,-41.5000831,172.8344077
2012-10-21,New Zealand,30.0,Nation,-41.5000831,172.8344077
2012-10-28,New Zealand,24.0,Nation,-41.5000831,172.8344077
2012-11-04,New Zealand,20.0,Nation,-41.5000831,172.8344077
2012-11-11,New Zealand,21.0,Nation,-41.5000831,172.8344077
2012-11-18,New Zealand,25.0,Nation,-41.5000831,172.8344077
2012-11-25,New Zealand,21.0,Nation,-41.5000831,172.8344077
2012-12-02,New Zealand,19.0,Nation,-41.5000831,172.8344077
2012-12-09,New Zealand,15.0,Nation,-41.5000831,172.8344077
2012-12-16,New Zealand,14.0,Nation,-41.5000831,172.8344077
2012-12-23,New Zealand,12.0,Nation,-41.5000831,172.8344077
2012-12-30,New Zealand,17.0,Nation,-41.5000831,172.8344077
2013-01-06,New Zealand,13.0,Nation,-41.5000831,172.8344077
2013-01-13,New Zealand,12.0,Nation,-41.5000831,172.8344077
2013-01-20,New Zealand,10.0,Nation,-41.5000831,172.8344077
2013-01-27,New Zealand,12.0,Nation,-41.5000831,172.8344077
2013-02-03,New Zealand,10.0,Nation,-41.5000831,172.8344077
2013-02-10,New Zealand,13.0,Nation,-41.5000831,172.8344077
2013-02-17,New Zealand,17.0,Nation,-41.5000831,172.8344077
2013-02-24,New Zealand,19.0,Nation,-41.5000831,172.8344077
2013-03-03,New Zealand,21.0,Nation,-41.5000831,172.8344077
2013-03-10,New Zealand,21.0,Nation,-41.5000831,172.8344077
2013-03-17,New Zealand,18.0,Nation,-41.5000831,172.8344077
2013-03-24,New Zealand,18.0,Nation,-41.5000831,172.8344077
2013-03-31,New Zealand,21.0,Nation,-41.5000831,172.8344077
2013-04-07,New Zealand,27.0,Nation,-41.5000831,172.8344077
2013-04-14,New Zealand,25.0,Nation,-41.5000831,172.8344077
2013-04-21,New Zealand,23.0,Nation,-41.5000831,172.8344077
2013-04-28,New Zealand,23.0,Nation,-41.5000831,172.8344077
2013-05-05,New Zealand,22.0,Nation,-41.5000831,172.8344077
2013-05-12,New Zealand,32.0,Nation,-41.5000831,172.8344077
2013-05-19,New Zealand,32.0,Nation,-41.5000831,172.8344077
2013-05-26,New Zealand,42.0,Nation,-41.5000831,172.8344077
2013-06-02,New Zealand,48.0,Nation,-41.5000831,172.8344077
2013-06-09,New Zealand,52.0,Nation,-41.5000831,172.8344077
2013-06-16,New Zealand,46.0,Nation,-41.5000831,172.8344077
2013-06-23,New Zealand,63.0,Nation,-41.5000831,172.8344077
2013-06-30,New Zealand,71.0,Nation,-41.5000831,172.8344077
2013-07-07,New Zealand,73.0,Nation,-41.5000831,172.8344077
2013-07-14,New Zealand,76.0,Nation,-41.5000831,172.8344077
2013-07-21,New Zealand,76.0,Nation,-41.5000831,172.8344077
2013-07-28,New Zealand,93.0,Nation,-41.5000831,172.8344077
2013-08-04,New Zealand,91.0,Nation,-41.5000831,172.8344077
2013-08-11,New Zealand,94.0,Nation,-41.5000831,172.8344077
2013-08-18,New Zealand,86.0,Nation,-41.5000831,172.8344077
2013-08-25,New Zealand,103.0,Nation,-41.5000831,172.8344077
2013-09-01,New Zealand,123.0,Nation,-41.5000831,172.8344077
2013-09-08,New Zealand,110.0,Nation,-41.5000831,172.8344077
2013-09-15,New Zealand,91.0,Nation,-41.5000831,172.8344077
2013-09-22,New Zealand,91.0,Nation,-41.5000831,172.8344077
2013-09-29,New Zealand,73.0,Nation,-41.5000831,172.8344077
2013-10-06,New Zealand,54.0,Nation,-41.5000831,172.8344077
2013-10-13,New Zealand,44.0,Nation,-41.5000831,172.8344077
2013-10-20,New Zealand,39.0,Nation,-41.5000831,172.8344077
2013-10-27,New Zealand,35.0,Nation,-41.5000831,172.8344077
