Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2009-02-01,Mexico,1712,Nation,19.4326296,-99.1331785,Aguascalientes,1502.0,State,22.0000001,-102.5000001,Baja California,1586.0,State,30.0338923,-115.1425107,Campeche,2147.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1573.0,State,28.5000001,-106.0000001,Jalisco,1735,City,20.3333331,-103.6666671,Estado de Mexico,1465.0,City,19.4839446,-99.6899716,Morelos,1709.0,City,18.75,-99.0,Nuevo Leon,1730.0,City,26.2384363,-99.8873,Oaxaca,1512.0,City,17.0,-96.5,Puebla,1748,City,18.833333,-98.0,Quintana Roo,1639.0,City,19.6666671,-88.5000001,Sonora,1358.0,City,29.3333331,-110.6666671,Tamaulipas,1994.0,City,23.9891553,-98.7026825,Veracruz,2000.0,City,19.333333,-96.666667,Yucatan,1995.0,City,20.6845957,-88.8755669
2009-02-08,Mexico,1620,Nation,19.4326296,-99.1331785,Aguascalientes,1674.0,State,22.0000001,-102.5000001,Baja California,1774.0,State,30.0338923,-115.1425107,Campeche,1798.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1630.0,State,28.5000001,-106.0000001,Jalisco,1460,City,20.3333331,-103.6666671,Estado de Mexico,1538.0,City,19.4839446,-99.6899716,Morelos,1445.0,City,18.75,-99.0,Nuevo Leon,1583.0,City,26.2384363,-99.8873,Oaxaca,1694.0,City,17.0,-96.5,Puebla,1873,City,18.833333,-98.0,Quintana Roo,1663.0,City,19.6666671,-88.5000001,Sonora,1501.0,City,29.3333331,-110.6666671,Tamaulipas,1786.0,City,23.9891553,-98.7026825,Veracruz,1680.0,City,19.333333,-96.666667,Yucatan,1543.0,City,20.6845957,-88.8755669
2009-02-15,Mexico,1578,Nation,19.4326296,-99.1331785,Aguascalientes,1314.0,State,22.0000001,-102.5000001,Baja California,1590.0,State,30.0338923,-115.1425107,Campeche,1528.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1516.0,State,28.5000001,-106.0000001,Jalisco,1594,City,20.3333331,-103.6666671,Estado de Mexico,1468.0,City,19.4839446,-99.6899716,Morelos,1651.0,City,18.75,-99.0,Nuevo Leon,1344.0,City,26.2384363,-99.8873,Oaxaca,1564.0,City,17.0,-96.5,Puebla,1687,City,18.833333,-98.0,Quintana Roo,1151.0,City,19.6666671,-88.5000001,Sonora,1411.0,City,29.3333331,-110.6666671,Tamaulipas,1834.0,City,23.9891553,-98.7026825,Veracruz,1509.0,City,19.333333,-96.666667,Yucatan,1803.0,City,20.6845957,-88.8755669
2009-02-22,Mexico,1503,Nation,19.4326296,-99.1331785,Aguascalientes,1312.0,State,22.0000001,-102.5000001,Baja California,1529.0,State,30.0338923,-115.1425107,Campeche,1296.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1579.0,State,28.5000001,-106.0000001,Jalisco,1610,City,20.3333331,-103.6666671,Estado de Mexico,1394.0,City,19.4839446,-99.6899716,Morelos,1908.0,City,18.75,-99.0,Nuevo Leon,1290.0,City,26.2384363,-99.8873,Oaxaca,1505.0,City,17.0,-96.5,Puebla,1660,City,18.833333,-98.0,Quintana Roo,1028.0,City,19.6666671,-88.5000001,Sonora,1195.0,City,29.3333331,-110.6666671,Tamaulipas,1532.0,City,23.9891553,-98.7026825,Veracruz,1443.0,City,19.333333,-96.666667,Yucatan,1275.0,City,20.6845957,-88.8755669
2009-03-01,Mexico,1542,Nation,19.4326296,-99.1331785,Aguascalientes,1499.0,State,22.0000001,-102.5000001,Baja California,1543.0,State,30.0338923,-115.1425107,Campeche,1172.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1651.0,State,28.5000001,-106.0000001,Jalisco,1704,City,20.3333331,-103.6666671,Estado de Mexico,1408.0,City,19.4839446,-99.6899716,Morelos,2031.0,City,18.75,-99.0,Nuevo Leon,1249.0,City,26.2384363,-99.8873,Oaxaca,1183.0,City,17.0,-96.5,Puebla,1641,City,18.833333,-98.0,Quintana Roo,1097.0,City,19.6666671,-88.5000001,Sonora,1423.0,City,29.3333331,-110.6666671,Tamaulipas,1437.0,City,23.9891553,-98.7026825,Veracruz,1758.0,City,19.333333,-96.666667,Yucatan,1348.0,City,20.6845957,-88.8755669
2009-03-08,Mexico,1443,Nation,19.4326296,-99.1331785,Aguascalientes,1300.0,State,22.0000001,-102.5000001,Baja California,1341.0,State,30.0338923,-115.1425107,Campeche,1143.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1529.0,State,28.5000001,-106.0000001,Jalisco,1630,City,20.3333331,-103.6666671,Estado de Mexico,1282.0,City,19.4839446,-99.6899716,Morelos,1976.0,City,18.75,-99.0,Nuevo Leon,1141.0,City,26.2384363,-99.8873,Oaxaca,1442.0,City,17.0,-96.5,Puebla,1581,City,18.833333,-98.0,Quintana Roo,1028.0,City,19.6666671,-88.5000001,Sonora,1420.0,City,29.3333331,-110.6666671,Tamaulipas,1245.0,City,23.9891553,-98.7026825,Veracruz,1518.0,City,19.333333,-96.666667,Yucatan,1357.0,City,20.6845957,-88.8755669
2009-03-15,Mexico,1257,Nation,19.4326296,-99.1331785,Aguascalientes,1267.0,State,22.0000001,-102.5000001,Baja California,1182.0,State,30.0338923,-115.1425107,Campeche,1115.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1398.0,State,28.5000001,-106.0000001,Jalisco,1442,City,20.3333331,-103.6666671,Estado de Mexico,1088.0,City,19.4839446,-99.6899716,Morelos,1393.0,City,18.75,-99.0,Nuevo Leon,1038.0,City,26.2384363,-99.8873,Oaxaca,1100.0,City,17.0,-96.5,Puebla,1304,City,18.833333,-98.0,Quintana Roo,986.0,City,19.6666671,-88.5000001,Sonora,1063.0,City,29.3333331,-110.6666671,Tamaulipas,1154.0,City,23.9891553,-98.7026825,Veracruz,1501.0,City,19.333333,-96.666667,Yucatan,1099.0,City,20.6845957,-88.8755669
2009-03-22,Mexico,1185,Nation,19.4326296,-99.1331785,Aguascalientes,1153.0,State,22.0000001,-102.5000001,Baja California,1127.0,State,30.0338923,-115.1425107,Campeche,1022.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1308.0,State,28.5000001,-106.0000001,Jalisco,1290,City,20.3333331,-103.6666671,Estado de Mexico,1020.0,City,19.4839446,-99.6899716,Morelos,1483.0,City,18.75,-99.0,Nuevo Leon,1048.0,City,26.2384363,-99.8873,Oaxaca,1103.0,City,17.0,-96.5,Puebla,1170,City,18.833333,-98.0,Quintana Roo,981.0,City,19.6666671,-88.5000001,Sonora,1063.0,City,29.3333331,-110.6666671,Tamaulipas,1059.0,City,23.9891553,-98.7026825,Veracruz,1312.0,City,19.333333,-96.666667,Yucatan,1067.0,City,20.6845957,-88.8755669
2009-03-29,Mexico,1102,Nation,19.4326296,-99.1331785,Aguascalientes,1054.0,State,22.0000001,-102.5000001,Baja California,1094.0,State,30.0338923,-115.1425107,Campeche,991.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1117.0,State,28.5000001,-106.0000001,Jalisco,1172,City,20.3333331,-103.6666671,Estado de Mexico,932.0,City,19.4839446,-99.6899716,Morelos,1253.0,City,18.75,-99.0,Nuevo Leon,945.0,City,26.2384363,-99.8873,Oaxaca,1124.0,City,17.0,-96.5,Puebla,1039,City,18.833333,-98.0,Quintana Roo,844.0,City,19.6666671,-88.5000001,Sonora,943.0,City,29.3333331,-110.6666671,Tamaulipas,1012.0,City,23.9891553,-98.7026825,Veracruz,1081.0,City,19.333333,-96.666667,Yucatan,882.0,City,20.6845957,-88.8755669
2009-04-05,Mexico,956,Nation,19.4326296,-99.1331785,Aguascalientes,991.0,State,22.0000001,-102.5000001,Baja California,860.0,State,30.0338923,-115.1425107,Campeche,1002.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1106.0,State,28.5000001,-106.0000001,Jalisco,921,City,20.3333331,-103.6666671,Estado de Mexico,804.0,City,19.4839446,-99.6899716,Morelos,1029.0,City,18.75,-99.0,Nuevo Leon,947.0,City,26.2384363,-99.8873,Oaxaca,996.0,City,17.0,-96.5,Puebla,855,City,18.833333,-98.0,Quintana Roo,831.0,City,19.6666671,-88.5000001,Sonora,1035.0,City,29.3333331,-110.6666671,Tamaulipas,870.0,City,23.9891553,-98.7026825,Veracruz,1046.0,City,19.333333,-96.666667,Yucatan,716.0,City,20.6845957,-88.8755669
2009-04-12,Mexico,913,Nation,19.4326296,-99.1331785,Aguascalientes,943.0,State,22.0000001,-102.5000001,Baja California,830.0,State,30.0338923,-115.1425107,Campeche,926.0,State,19.329205549999998,-89.9439148263377,Chihuahua,939.0,State,28.5000001,-106.0000001,Jalisco,1096,City,20.3333331,-103.6666671,Estado de Mexico,862.0,City,19.4839446,-99.6899716,Morelos,956.0,City,18.75,-99.0,Nuevo Leon,811.0,City,26.2384363,-99.8873,Oaxaca,785.0,City,17.0,-96.5,Puebla,837,City,18.833333,-98.0,Quintana Roo,784.0,City,19.6666671,-88.5000001,Sonora,838.0,City,29.3333331,-110.6666671,Tamaulipas,833.0,City,23.9891553,-98.7026825,Veracruz,956.0,City,19.333333,-96.666667,Yucatan,696.0,City,20.6845957,-88.8755669
2009-04-19,Mexico,998,Nation,19.4326296,-99.1331785,Aguascalientes,1131.0,State,22.0000001,-102.5000001,Baja California,809.0,State,30.0338923,-115.1425107,Campeche,902.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1039.0,State,28.5000001,-106.0000001,Jalisco,1174,City,20.3333331,-103.6666671,Estado de Mexico,903.0,City,19.4839446,-99.6899716,Morelos,1299.0,City,18.75,-99.0,Nuevo Leon,815.0,City,26.2384363,-99.8873,Oaxaca,851.0,City,17.0,-96.5,Puebla,864,City,18.833333,-98.0,Quintana Roo,828.0,City,19.6666671,-88.5000001,Sonora,749.0,City,29.3333331,-110.6666671,Tamaulipas,914.0,City,23.9891553,-98.7026825,Veracruz,1174.0,City,19.333333,-96.666667,Yucatan,906.0,City,20.6845957,-88.8755669
2009-04-26,Mexico,1207,Nation,19.4326296,-99.1331785,Aguascalientes,1613.0,State,22.0000001,-102.5000001,Baja California,1064.0,State,30.0338923,-115.1425107,Campeche,1105.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1215.0,State,28.5000001,-106.0000001,Jalisco,1353,City,20.3333331,-103.6666671,Estado de Mexico,1055.0,City,19.4839446,-99.6899716,Morelos,1467.0,City,18.75,-99.0,Nuevo Leon,1142.0,City,26.2384363,-99.8873,Oaxaca,1112.0,City,17.0,-96.5,Puebla,1183,City,18.833333,-98.0,Quintana Roo,1164.0,City,19.6666671,-88.5000001,Sonora,1051.0,City,29.3333331,-110.6666671,Tamaulipas,1436.0,City,23.9891553,-98.7026825,Veracruz,1485.0,City,19.333333,-96.666667,Yucatan,1267.0,City,20.6845957,-88.8755669
2009-05-03,Mexico,870,Nation,19.4326296,-99.1331785,Aguascalientes,989.0,State,22.0000001,-102.5000001,Baja California,770.0,State,30.0338923,-115.1425107,Campeche,1073.0,State,19.329205549999998,-89.9439148263377,Chihuahua,907.0,State,28.5000001,-106.0000001,Jalisco,928,City,20.3333331,-103.6666671,Estado de Mexico,744.0,City,19.4839446,-99.6899716,Morelos,958.0,City,18.75,-99.0,Nuevo Leon,750.0,City,26.2384363,-99.8873,Oaxaca,772.0,City,17.0,-96.5,Puebla,840,City,18.833333,-98.0,Quintana Roo,874.0,City,19.6666671,-88.5000001,Sonora,801.0,City,29.3333331,-110.6666671,Tamaulipas,766.0,City,23.9891553,-98.7026825,Veracruz,938.0,City,19.333333,-96.666667,Yucatan,962.0,City,20.6845957,-88.8755669
2009-05-10,Mexico,876,Nation,19.4326296,-99.1331785,Aguascalientes,902.0,State,22.0000001,-102.5000001,Baja California,782.0,State,30.0338923,-115.1425107,Campeche,1178.0,State,19.329205549999998,-89.9439148263377,Chihuahua,972.0,State,28.5000001,-106.0000001,Jalisco,800,City,20.3333331,-103.6666671,Estado de Mexico,839.0,City,19.4839446,-99.6899716,Morelos,991.0,City,18.75,-99.0,Nuevo Leon,768.0,City,26.2384363,-99.8873,Oaxaca,836.0,City,17.0,-96.5,Puebla,822,City,18.833333,-98.0,Quintana Roo,770.0,City,19.6666671,-88.5000001,Sonora,734.0,City,29.3333331,-110.6666671,Tamaulipas,730.0,City,23.9891553,-98.7026825,Veracruz,898.0,City,19.333333,-96.666667,Yucatan,747.0,City,20.6845957,-88.8755669
2009-05-17,Mexico,801,Nation,19.4326296,-99.1331785,Aguascalientes,747.0,State,22.0000001,-102.5000001,Baja California,757.0,State,30.0338923,-115.1425107,Campeche,1079.0,State,19.329205549999998,-89.9439148263377,Chihuahua,822.0,State,28.5000001,-106.0000001,Jalisco,892,City,20.3333331,-103.6666671,Estado de Mexico,782.0,City,19.4839446,-99.6899716,Morelos,657.0,City,18.75,-99.0,Nuevo Leon,640.0,City,26.2384363,-99.8873,Oaxaca,833.0,City,17.0,-96.5,Puebla,727,City,18.833333,-98.0,Quintana Roo,609.0,City,19.6666671,-88.5000001,Sonora,667.0,City,29.3333331,-110.6666671,Tamaulipas,783.0,City,23.9891553,-98.7026825,Veracruz,927.0,City,19.333333,-96.666667,Yucatan,884.0,City,20.6845957,-88.8755669
2009-05-24,Mexico,758,Nation,19.4326296,-99.1331785,Aguascalientes,678.0,State,22.0000001,-102.5000001,Baja California,687.0,State,30.0338923,-115.1425107,Campeche,1018.0,State,19.329205549999998,-89.9439148263377,Chihuahua,742.0,State,28.5000001,-106.0000001,Jalisco,802,City,20.3333331,-103.6666671,Estado de Mexico,765.0,City,19.4839446,-99.6899716,Morelos,946.0,City,18.75,-99.0,Nuevo Leon,675.0,City,26.2384363,-99.8873,Oaxaca,762.0,City,17.0,-96.5,Puebla,829,City,18.833333,-98.0,Quintana Roo,588.0,City,19.6666671,-88.5000001,Sonora,618.0,City,29.3333331,-110.6666671,Tamaulipas,668.0,City,23.9891553,-98.7026825,Veracruz,824.0,City,19.333333,-96.666667,Yucatan,829.0,City,20.6845957,-88.8755669
2009-05-31,Mexico,794,Nation,19.4326296,-99.1331785,Aguascalientes,732.0,State,22.0000001,-102.5000001,Baja California,805.0,State,30.0338923,-115.1425107,Campeche,892.0,State,19.329205549999998,-89.9439148263377,Chihuahua,833.0,State,28.5000001,-106.0000001,Jalisco,794,City,20.3333331,-103.6666671,Estado de Mexico,791.0,City,19.4839446,-99.6899716,Morelos,997.0,City,18.75,-99.0,Nuevo Leon,712.0,City,26.2384363,-99.8873,Oaxaca,701.0,City,17.0,-96.5,Puebla,826,City,18.833333,-98.0,Quintana Roo,723.0,City,19.6666671,-88.5000001,Sonora,579.0,City,29.3333331,-110.6666671,Tamaulipas,743.0,City,23.9891553,-98.7026825,Veracruz,904.0,City,19.333333,-96.666667,Yucatan,938.0,City,20.6845957,-88.8755669
2009-06-07,Mexico,840,Nation,19.4326296,-99.1331785,Aguascalientes,889.0,State,22.0000001,-102.5000001,Baja California,669.0,State,30.0338923,-115.1425107,Campeche,841.0,State,19.329205549999998,-89.9439148263377,Chihuahua,855.0,State,28.5000001,-106.0000001,Jalisco,818,City,20.3333331,-103.6666671,Estado de Mexico,784.0,City,19.4839446,-99.6899716,Morelos,817.0,City,18.75,-99.0,Nuevo Leon,701.0,City,26.2384363,-99.8873,Oaxaca,723.0,City,17.0,-96.5,Puebla,1004,City,18.833333,-98.0,Quintana Roo,1221.0,City,19.6666671,-88.5000001,Sonora,651.0,City,29.3333331,-110.6666671,Tamaulipas,743.0,City,23.9891553,-98.7026825,Veracruz,879.0,City,19.333333,-96.666667,Yucatan,910.0,City,20.6845957,-88.8755669
2009-06-14,Mexico,787,Nation,19.4326296,-99.1331785,Aguascalientes,794.0,State,22.0000001,-102.5000001,Baja California,643.0,State,30.0338923,-115.1425107,Campeche,904.0,State,19.329205549999998,-89.9439148263377,Chihuahua,753.0,State,28.5000001,-106.0000001,Jalisco,744,City,20.3333331,-103.6666671,Estado de Mexico,732.0,City,19.4839446,-99.6899716,Morelos,821.0,City,18.75,-99.0,Nuevo Leon,694.0,City,26.2384363,-99.8873,Oaxaca,719.0,City,17.0,-96.5,Puebla,692,City,18.833333,-98.0,Quintana Roo,1033.0,City,19.6666671,-88.5000001,Sonora,609.0,City,29.3333331,-110.6666671,Tamaulipas,727.0,City,23.9891553,-98.7026825,Veracruz,816.0,City,19.333333,-96.666667,Yucatan,1196.0,City,20.6845957,-88.8755669
2009-06-21,Mexico,740,Nation,19.4326296,-99.1331785,Aguascalientes,728.0,State,22.0000001,-102.5000001,Baja California,608.0,State,30.0338923,-115.1425107,Campeche,1200.0,State,19.329205549999998,-89.9439148263377,Chihuahua,643.0,State,28.5000001,-106.0000001,Jalisco,739,City,20.3333331,-103.6666671,Estado de Mexico,719.0,City,19.4839446,-99.6899716,Morelos,669.0,City,18.75,-99.0,Nuevo Leon,644.0,City,26.2384363,-99.8873,Oaxaca,719.0,City,17.0,-96.5,Puebla,731,City,18.833333,-98.0,Quintana Roo,983.0,City,19.6666671,-88.5000001,Sonora,481.0,City,29.3333331,-110.6666671,Tamaulipas,687.0,City,23.9891553,-98.7026825,Veracruz,867.0,City,19.333333,-96.666667,Yucatan,1260.0,City,20.6845957,-88.8755669
2009-06-28,Mexico,702,Nation,19.4326296,-99.1331785,Aguascalientes,723.0,State,22.0000001,-102.5000001,Baja California,508.0,State,30.0338923,-115.1425107,Campeche,1454.0,State,19.329205549999998,-89.9439148263377,Chihuahua,609.0,State,28.5000001,-106.0000001,Jalisco,765,City,20.3333331,-103.6666671,Estado de Mexico,581.0,City,19.4839446,-99.6899716,Morelos,635.0,City,18.75,-99.0,Nuevo Leon,610.0,City,26.2384363,-99.8873,Oaxaca,711.0,City,17.0,-96.5,Puebla,746,City,18.833333,-98.0,Quintana Roo,890.0,City,19.6666671,-88.5000001,Sonora,411.0,City,29.3333331,-110.6666671,Tamaulipas,754.0,City,23.9891553,-98.7026825,Veracruz,788.0,City,19.333333,-96.666667,Yucatan,1129.0,City,20.6845957,-88.8755669
2009-07-05,Mexico,685,Nation,19.4326296,-99.1331785,Aguascalientes,709.0,State,22.0000001,-102.5000001,Baja California,512.0,State,30.0338923,-115.1425107,Campeche,1333.0,State,19.329205549999998,-89.9439148263377,Chihuahua,668.0,State,28.5000001,-106.0000001,Jalisco,766,City,20.3333331,-103.6666671,Estado de Mexico,543.0,City,19.4839446,-99.6899716,Morelos,700.0,City,18.75,-99.0,Nuevo Leon,552.0,City,26.2384363,-99.8873,Oaxaca,706.0,City,17.0,-96.5,Puebla,690,City,18.833333,-98.0,Quintana Roo,830.0,City,19.6666671,-88.5000001,Sonora,418.0,City,29.3333331,-110.6666671,Tamaulipas,647.0,City,23.9891553,-98.7026825,Veracruz,778.0,City,19.333333,-96.666667,Yucatan,967.0,City,20.6845957,-88.8755669
2009-07-12,Mexico,705,Nation,19.4326296,-99.1331785,Aguascalientes,673.0,State,22.0000001,-102.5000001,Baja California,510.0,State,30.0338923,-115.1425107,Campeche,1261.0,State,19.329205549999998,-89.9439148263377,Chihuahua,647.0,State,28.5000001,-106.0000001,Jalisco,773,City,20.3333331,-103.6666671,Estado de Mexico,558.0,City,19.4839446,-99.6899716,Morelos,757.0,City,18.75,-99.0,Nuevo Leon,563.0,City,26.2384363,-99.8873,Oaxaca,663.0,City,17.0,-96.5,Puebla,668,City,18.833333,-98.0,Quintana Roo,882.0,City,19.6666671,-88.5000001,Sonora,443.0,City,29.3333331,-110.6666671,Tamaulipas,709.0,City,23.9891553,-98.7026825,Veracruz,761.0,City,19.333333,-96.666667,Yucatan,964.0,City,20.6845957,-88.8755669
2009-07-19,Mexico,689,Nation,19.4326296,-99.1331785,Aguascalientes,644.0,State,22.0000001,-102.5000001,Baja California,492.0,State,30.0338923,-115.1425107,Campeche,1204.0,State,19.329205549999998,-89.9439148263377,Chihuahua,699.0,State,28.5000001,-106.0000001,Jalisco,780,City,20.3333331,-103.6666671,Estado de Mexico,595.0,City,19.4839446,-99.6899716,Morelos,699.0,City,18.75,-99.0,Nuevo Leon,580.0,City,26.2384363,-99.8873,Oaxaca,692.0,City,17.0,-96.5,Puebla,596,City,18.833333,-98.0,Quintana Roo,743.0,City,19.6666671,-88.5000001,Sonora,473.0,City,29.3333331,-110.6666671,Tamaulipas,716.0,City,23.9891553,-98.7026825,Veracruz,760.0,City,19.333333,-96.666667,Yucatan,905.0,City,20.6845957,-88.8755669
2009-07-26,Mexico,669,Nation,19.4326296,-99.1331785,Aguascalientes,658.0,State,22.0000001,-102.5000001,Baja California,509.0,State,30.0338923,-115.1425107,Campeche,1051.0,State,19.329205549999998,-89.9439148263377,Chihuahua,618.0,State,28.5000001,-106.0000001,Jalisco,772,City,20.3333331,-103.6666671,Estado de Mexico,554.0,City,19.4839446,-99.6899716,Morelos,677.0,City,18.75,-99.0,Nuevo Leon,586.0,City,26.2384363,-99.8873,Oaxaca,730.0,City,17.0,-96.5,Puebla,667,City,18.833333,-98.0,Quintana Roo,684.0,City,19.6666671,-88.5000001,Sonora,499.0,City,29.3333331,-110.6666671,Tamaulipas,744.0,City,23.9891553,-98.7026825,Veracruz,721.0,City,19.333333,-96.666667,Yucatan,790.0,City,20.6845957,-88.8755669
2009-08-02,Mexico,663,Nation,19.4326296,-99.1331785,Aguascalientes,696.0,State,22.0000001,-102.5000001,Baja California,558.0,State,30.0338923,-115.1425107,Campeche,1011.0,State,19.329205549999998,-89.9439148263377,Chihuahua,608.0,State,28.5000001,-106.0000001,Jalisco,804,City,20.3333331,-103.6666671,Estado de Mexico,517.0,City,19.4839446,-99.6899716,Morelos,679.0,City,18.75,-99.0,Nuevo Leon,572.0,City,26.2384363,-99.8873,Oaxaca,670.0,City,17.0,-96.5,Puebla,673,City,18.833333,-98.0,Quintana Roo,645.0,City,19.6666671,-88.5000001,Sonora,496.0,City,29.3333331,-110.6666671,Tamaulipas,823.0,City,23.9891553,-98.7026825,Veracruz,681.0,City,19.333333,-96.666667,Yucatan,782.0,City,20.6845957,-88.8755669
2009-08-09,Mexico,643,Nation,19.4326296,-99.1331785,Aguascalientes,706.0,State,22.0000001,-102.5000001,Baja California,534.0,State,30.0338923,-115.1425107,Campeche,942.0,State,19.329205549999998,-89.9439148263377,Chihuahua,609.0,State,28.5000001,-106.0000001,Jalisco,801,City,20.3333331,-103.6666671,Estado de Mexico,498.0,City,19.4839446,-99.6899716,Morelos,685.0,City,18.75,-99.0,Nuevo Leon,571.0,City,26.2384363,-99.8873,Oaxaca,668.0,City,17.0,-96.5,Puebla,585,City,18.833333,-98.0,Quintana Roo,632.0,City,19.6666671,-88.5000001,Sonora,443.0,City,29.3333331,-110.6666671,Tamaulipas,674.0,City,23.9891553,-98.7026825,Veracruz,680.0,City,19.333333,-96.666667,Yucatan,714.0,City,20.6845957,-88.8755669
2009-08-16,Mexico,653,Nation,19.4326296,-99.1331785,Aguascalientes,692.0,State,22.0000001,-102.5000001,Baja California,736.0,State,30.0338923,-115.1425107,Campeche,886.0,State,19.329205549999998,-89.9439148263377,Chihuahua,651.0,State,28.5000001,-106.0000001,Jalisco,722,City,20.3333331,-103.6666671,Estado de Mexico,521.0,City,19.4839446,-99.6899716,Morelos,682.0,City,18.75,-99.0,Nuevo Leon,638.0,City,26.2384363,-99.8873,Oaxaca,677.0,City,17.0,-96.5,Puebla,596,City,18.833333,-98.0,Quintana Roo,629.0,City,19.6666671,-88.5000001,Sonora,506.0,City,29.3333331,-110.6666671,Tamaulipas,738.0,City,23.9891553,-98.7026825,Veracruz,638.0,City,19.333333,-96.666667,Yucatan,747.0,City,20.6845957,-88.8755669
2009-08-23,Mexico,677,Nation,19.4326296,-99.1331785,Aguascalientes,666.0,State,22.0000001,-102.5000001,Baja California,841.0,State,30.0338923,-115.1425107,Campeche,798.0,State,19.329205549999998,-89.9439148263377,Chihuahua,666.0,State,28.5000001,-106.0000001,Jalisco,791,City,20.3333331,-103.6666671,Estado de Mexico,573.0,City,19.4839446,-99.6899716,Morelos,662.0,City,18.75,-99.0,Nuevo Leon,682.0,City,26.2384363,-99.8873,Oaxaca,581.0,City,17.0,-96.5,Puebla,670,City,18.833333,-98.0,Quintana Roo,575.0,City,19.6666671,-88.5000001,Sonora,610.0,City,29.3333331,-110.6666671,Tamaulipas,683.0,City,23.9891553,-98.7026825,Veracruz,663.0,City,19.333333,-96.666667,Yucatan,689.0,City,20.6845957,-88.8755669
2009-08-30,Mexico,810,Nation,19.4326296,-99.1331785,Aguascalientes,699.0,State,22.0000001,-102.5000001,Baja California,910.0,State,30.0338923,-115.1425107,Campeche,755.0,State,19.329205549999998,-89.9439148263377,Chihuahua,838.0,State,28.5000001,-106.0000001,Jalisco,924,City,20.3333331,-103.6666671,Estado de Mexico,631.0,City,19.4839446,-99.6899716,Morelos,748.0,City,18.75,-99.0,Nuevo Leon,813.0,City,26.2384363,-99.8873,Oaxaca,706.0,City,17.0,-96.5,Puebla,938,City,18.833333,-98.0,Quintana Roo,652.0,City,19.6666671,-88.5000001,Sonora,757.0,City,29.3333331,-110.6666671,Tamaulipas,789.0,City,23.9891553,-98.7026825,Veracruz,919.0,City,19.333333,-96.666667,Yucatan,689.0,City,20.6845957,-88.8755669
2009-09-06,Mexico,1003,Nation,19.4326296,-99.1331785,Aguascalientes,944.0,State,22.0000001,-102.5000001,Baja California,1000.0,State,30.0338923,-115.1425107,Campeche,803.0,State,19.329205549999998,-89.9439148263377,Chihuahua,961.0,State,28.5000001,-106.0000001,Jalisco,1174,City,20.3333331,-103.6666671,Estado de Mexico,806.0,City,19.4839446,-99.6899716,Morelos,861.0,City,18.75,-99.0,Nuevo Leon,1157.0,City,26.2384363,-99.8873,Oaxaca,738.0,City,17.0,-96.5,Puebla,1185,City,18.833333,-98.0,Quintana Roo,747.0,City,19.6666671,-88.5000001,Sonora,949.0,City,29.3333331,-110.6666671,Tamaulipas,1257.0,City,23.9891553,-98.7026825,Veracruz,1034.0,City,19.333333,-96.666667,Yucatan,957.0,City,20.6845957,-88.8755669
2009-09-13,Mexico,1135,Nation,19.4326296,-99.1331785,Aguascalientes,1096.0,State,22.0000001,-102.5000001,Baja California,1112.0,State,30.0338923,-115.1425107,Campeche,948.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1085.0,State,28.5000001,-106.0000001,Jalisco,1298,City,20.3333331,-103.6666671,Estado de Mexico,965.0,City,19.4839446,-99.6899716,Morelos,1331.0,City,18.75,-99.0,Nuevo Leon,1289.0,City,26.2384363,-99.8873,Oaxaca,965.0,City,17.0,-96.5,Puebla,1419,City,18.833333,-98.0,Quintana Roo,817.0,City,19.6666671,-88.5000001,Sonora,993.0,City,29.3333331,-110.6666671,Tamaulipas,1127.0,City,23.9891553,-98.7026825,Veracruz,1189.0,City,19.333333,-96.666667,Yucatan,933.0,City,20.6845957,-88.8755669
