Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2010-06-27,Australia,265,Nation,-24.7761086,134.755,Australian Capital Territory,352.0,State,-35.4883502,149.0026942,New South Wales,262,State,-31.8759835,147.2869493,Queensland,209,State,-22.1646782,144.5844903,South Australia,322,State,-30.5343665,135.6301212,Victoria,268,State,-36.5986096,144.6780052,Western Australia,326,State,-25.2303005,121.0187246
2010-07-04,Australia,245,Nation,-24.7761086,134.755,Australian Capital Territory,378.0,State,-35.4883502,149.0026942,New South Wales,221,State,-31.8759835,147.2869493,Queensland,259,State,-22.1646782,144.5844903,South Australia,233,State,-30.5343665,135.6301212,Victoria,229,State,-36.5986096,144.6780052,Western Australia,288,State,-25.2303005,121.0187246
2010-07-11,Australia,323,Nation,-24.7761086,134.755,Australian Capital Territory,391.0,State,-35.4883502,149.0026942,New South Wales,280,State,-31.8759835,147.2869493,Queensland,382,State,-22.1646782,144.5844903,South Australia,322,State,-30.5343665,135.6301212,Victoria,336,State,-36.5986096,144.6780052,Western Australia,336,State,-25.2303005,121.0187246
2010-07-18,Australia,357,Nation,-24.7761086,134.755,Australian Capital Territory,438.0,State,-35.4883502,149.0026942,New South Wales,285,State,-31.8759835,147.2869493,Queensland,397,State,-22.1646782,144.5844903,South Australia,370,State,-30.5343665,135.6301212,Victoria,372,State,-36.5986096,144.6780052,Western Australia,427,State,-25.2303005,121.0187246
2010-07-25,Australia,379,Nation,-24.7761086,134.755,Australian Capital Territory,405.0,State,-35.4883502,149.0026942,New South Wales,320,State,-31.8759835,147.2869493,Queensland,348,State,-22.1646782,144.5844903,South Australia,303,State,-30.5343665,135.6301212,Victoria,450,State,-36.5986096,144.6780052,Western Australia,463,State,-25.2303005,121.0187246
2010-08-01,Australia,434,Nation,-24.7761086,134.755,Australian Capital Territory,410.0,State,-35.4883502,149.0026942,New South Wales,392,State,-31.8759835,147.2869493,Queensland,398,State,-22.1646782,144.5844903,South Australia,463,State,-30.5343665,135.6301212,Victoria,512,State,-36.5986096,144.6780052,Western Australia,464,State,-25.2303005,121.0187246
2010-08-08,Australia,460,Nation,-24.7761086,134.755,Australian Capital Territory,558.0,State,-35.4883502,149.0026942,New South Wales,360,State,-31.8759835,147.2869493,Queensland,412,State,-22.1646782,144.5844903,South Australia,463,State,-30.5343665,135.6301212,Victoria,528,State,-36.5986096,144.6780052,Western Australia,623,State,-25.2303005,121.0187246
2010-08-15,Australia,536,Nation,-24.7761086,134.755,Australian Capital Territory,605.0,State,-35.4883502,149.0026942,New South Wales,421,State,-31.8759835,147.2869493,Queensland,536,State,-22.1646782,144.5844903,South Australia,536,State,-30.5343665,135.6301212,Victoria,646,State,-36.5986096,144.6780052,Western Australia,597,State,-25.2303005,121.0187246
2010-08-22,Australia,563,Nation,-24.7761086,134.755,Australian Capital Territory,693.0,State,-35.4883502,149.0026942,New South Wales,438,State,-31.8759835,147.2869493,Queensland,533,State,-22.1646782,144.5844903,South Australia,615,State,-30.5343665,135.6301212,Victoria,705,State,-36.5986096,144.6780052,Western Australia,499,State,-25.2303005,121.0187246
2010-08-29,Australia,543,Nation,-24.7761086,134.755,Australian Capital Territory,690.0,State,-35.4883502,149.0026942,New South Wales,385,State,-31.8759835,147.2869493,Queensland,533,State,-22.1646782,144.5844903,South Australia,591,State,-30.5343665,135.6301212,Victoria,691,State,-36.5986096,144.6780052,Western Australia,619,State,-25.2303005,121.0187246
2010-09-05,Australia,516,Nation,-24.7761086,134.755,Australian Capital Territory,561.0,State,-35.4883502,149.0026942,New South Wales,372,State,-31.8759835,147.2869493,Queensland,532,State,-22.1646782,144.5844903,South Australia,897,State,-30.5343665,135.6301212,Victoria,647,State,-36.5986096,144.6780052,Western Australia,484,State,-25.2303005,121.0187246
2010-09-12,Australia,471,Nation,-24.7761086,134.755,Australian Capital Territory,482.0,State,-35.4883502,149.0026942,New South Wales,333,State,-31.8759835,147.2869493,Queensland,394,State,-22.1646782,144.5844903,South Australia,982,State,-30.5343665,135.6301212,Victoria,601,State,-36.5986096,144.6780052,Western Australia,551,State,-25.2303005,121.0187246
2010-09-19,Australia,405,Nation,-24.7761086,134.755,Australian Capital Territory,531.0,State,-35.4883502,149.0026942,New South Wales,288,State,-31.8759835,147.2869493,Queensland,317,State,-22.1646782,144.5844903,South Australia,891,State,-30.5343665,135.6301212,Victoria,451,State,-36.5986096,144.6780052,Western Australia,679,State,-25.2303005,121.0187246
2010-09-26,Australia,367,Nation,-24.7761086,134.755,Australian Capital Territory,548.0,State,-35.4883502,149.0026942,New South Wales,253,State,-31.8759835,147.2869493,Queensland,305,State,-22.1646782,144.5844903,South Australia,738,State,-30.5343665,135.6301212,Victoria,462,State,-36.5986096,144.6780052,Western Australia,488,State,-25.2303005,121.0187246
2010-10-03,Australia,316,Nation,-24.7761086,134.755,Australian Capital Territory,552.0,State,-35.4883502,149.0026942,New South Wales,239,State,-31.8759835,147.2869493,Queensland,259,State,-22.1646782,144.5844903,South Australia,623,State,-30.5343665,135.6301212,Victoria,392,State,-36.5986096,144.6780052,Western Australia,290,State,-25.2303005,121.0187246
2010-10-10,Australia,287,Nation,-24.7761086,134.755,Australian Capital Territory,424.0,State,-35.4883502,149.0026942,New South Wales,215,State,-31.8759835,147.2869493,Queensland,270,State,-22.1646782,144.5844903,South Australia,661,State,-30.5343665,135.6301212,Victoria,322,State,-36.5986096,144.6780052,Western Australia,261,State,-25.2303005,121.0187246
2010-10-17,Australia,240,Nation,-24.7761086,134.755,Australian Capital Territory,328.0,State,-35.4883502,149.0026942,New South Wales,171,State,-31.8759835,147.2869493,Queensland,257,State,-22.1646782,144.5844903,South Australia,413,State,-30.5343665,135.6301212,Victoria,287,State,-36.5986096,144.6780052,Western Australia,251,State,-25.2303005,121.0187246
2010-10-24,Australia,214,Nation,-24.7761086,134.755,Australian Capital Territory,261.0,State,-35.4883502,149.0026942,New South Wales,161,State,-31.8759835,147.2869493,Queensland,248,State,-22.1646782,144.5844903,South Australia,256,State,-30.5343665,135.6301212,Victoria,279,State,-36.5986096,144.6780052,Western Australia,153,State,-25.2303005,121.0187246
2010-10-31,Australia,221,Nation,-24.7761086,134.755,Australian Capital Territory,265.0,State,-35.4883502,149.0026942,New South Wales,182,State,-31.8759835,147.2869493,Queensland,252,State,-22.1646782,144.5844903,South Australia,246,State,-30.5343665,135.6301212,Victoria,239,State,-36.5986096,144.6780052,Western Australia,201,State,-25.2303005,121.0187246
2010-11-07,Australia,206,Nation,-24.7761086,134.755,Australian Capital Territory,308.0,State,-35.4883502,149.0026942,New South Wales,185,State,-31.8759835,147.2869493,Queensland,202,State,-22.1646782,144.5844903,South Australia,192,State,-30.5343665,135.6301212,Victoria,250,State,-36.5986096,144.6780052,Western Australia,134,State,-25.2303005,121.0187246
2010-11-14,Australia,180,Nation,-24.7761086,134.755,Australian Capital Territory,297.0,State,-35.4883502,149.0026942,New South Wales,158,State,-31.8759835,147.2869493,Queensland,192,State,-22.1646782,144.5844903,South Australia,190,State,-30.5343665,135.6301212,Victoria,203,State,-36.5986096,144.6780052,Western Australia,124,State,-25.2303005,121.0187246
2010-11-21,Australia,150,Nation,-24.7761086,134.755,Australian Capital Territory,248.0,State,-35.4883502,149.0026942,New South Wales,123,State,-31.8759835,147.2869493,Queensland,165,State,-22.1646782,144.5844903,South Australia,199,State,-30.5343665,135.6301212,Victoria,182,State,-36.5986096,144.6780052,Western Australia,117,State,-25.2303005,121.0187246
2010-11-28,Australia,124,Nation,-24.7761086,134.755,Australian Capital Territory,233.0,State,-35.4883502,149.0026942,New South Wales,97,State,-31.8759835,147.2869493,Queensland,191,State,-22.1646782,144.5844903,South Australia,171,State,-30.5343665,135.6301212,Victoria,145,State,-36.5986096,144.6780052,Western Australia,138,State,-25.2303005,121.0187246
2010-12-05,Australia,110,Nation,-24.7761086,134.755,Australian Capital Territory,202.0,State,-35.4883502,149.0026942,New South Wales,96,State,-31.8759835,147.2869493,Queensland,117,State,-22.1646782,144.5844903,South Australia,131,State,-30.5343665,135.6301212,Victoria,120,State,-36.5986096,144.6780052,Western Australia,85,State,-25.2303005,121.0187246
2010-12-12,Australia,102,Nation,-24.7761086,134.755,Australian Capital Territory,179.0,State,-35.4883502,149.0026942,New South Wales,94,State,-31.8759835,147.2869493,Queensland,120,State,-22.1646782,144.5844903,South Australia,103,State,-30.5343665,135.6301212,Victoria,114,State,-36.5986096,144.6780052,Western Australia,67,State,-25.2303005,121.0187246
2010-12-19,Australia,111,Nation,-24.7761086,134.755,Australian Capital Territory,158.0,State,-35.4883502,149.0026942,New South Wales,99,State,-31.8759835,147.2869493,Queensland,125,State,-22.1646782,144.5844903,South Australia,99,State,-30.5343665,135.6301212,Victoria,115,State,-36.5986096,144.6780052,Western Australia,81,State,-25.2303005,121.0187246
2010-12-26,Australia,100,Nation,-24.7761086,134.755,Australian Capital Territory,138.0,State,-35.4883502,149.0026942,New South Wales,95,State,-31.8759835,147.2869493,Queensland,106,State,-22.1646782,144.5844903,South Australia,99,State,-30.5343665,135.6301212,Victoria,114,State,-36.5986096,144.6780052,Western Australia,62,State,-25.2303005,121.0187246
2011-01-02,Australia,118,Nation,-24.7761086,134.755,Australian Capital Territory,155.0,State,-35.4883502,149.0026942,New South Wales,118,State,-31.8759835,147.2869493,Queensland,140,State,-22.1646782,144.5844903,South Australia,85,State,-30.5343665,135.6301212,Victoria,122,State,-36.5986096,144.6780052,Western Australia,64,State,-25.2303005,121.0187246
2011-01-09,Australia,103,Nation,-24.7761086,134.755,Australian Capital Territory,176.0,State,-35.4883502,149.0026942,New South Wales,120,State,-31.8759835,147.2869493,Queensland,82,State,-22.1646782,144.5844903,South Australia,83,State,-30.5343665,135.6301212,Victoria,109,State,-36.5986096,144.6780052,Western Australia,61,State,-25.2303005,121.0187246
2011-01-16,Australia,104,Nation,-24.7761086,134.755,Australian Capital Territory,172.0,State,-35.4883502,149.0026942,New South Wales,103,State,-31.8759835,147.2869493,Queensland,133,State,-22.1646782,144.5844903,South Australia,84,State,-30.5343665,135.6301212,Victoria,95,State,-36.5986096,144.6780052,Western Australia,78,State,-25.2303005,121.0187246
2011-01-23,Australia,96,Nation,-24.7761086,134.755,Australian Capital Territory,157.0,State,-35.4883502,149.0026942,New South Wales,95,State,-31.8759835,147.2869493,Queensland,137,State,-22.1646782,144.5844903,South Australia,75,State,-30.5343665,135.6301212,Victoria,85,State,-36.5986096,144.6780052,Western Australia,49,State,-25.2303005,121.0187246
2011-01-30,Australia,92,Nation,-24.7761086,134.755,Australian Capital Territory,172.0,State,-35.4883502,149.0026942,New South Wales,87,State,-31.8759835,147.2869493,Queensland,128,State,-22.1646782,144.5844903,South Australia,77,State,-30.5343665,135.6301212,Victoria,84,State,-36.5986096,144.6780052,Western Australia,61,State,-25.2303005,121.0187246
2011-02-06,Australia,108,Nation,-24.7761086,134.755,Australian Capital Territory,169.0,State,-35.4883502,149.0026942,New South Wales,97,State,-31.8759835,147.2869493,Queensland,164,State,-22.1646782,144.5844903,South Australia,88,State,-30.5343665,135.6301212,Victoria,105,State,-36.5986096,144.6780052,Western Australia,61,State,-25.2303005,121.0187246
2011-02-13,Australia,134,Nation,-24.7761086,134.755,Australian Capital Territory,179.0,State,-35.4883502,149.0026942,New South Wales,124,State,-31.8759835,147.2869493,Queensland,190,State,-22.1646782,144.5844903,South Australia,96,State,-30.5343665,135.6301212,Victoria,129,State,-36.5986096,144.6780052,Western Australia,78,State,-25.2303005,121.0187246
2011-02-20,Australia,154,Nation,-24.7761086,134.755,Australian Capital Territory,172.0,State,-35.4883502,149.0026942,New South Wales,167,State,-31.8759835,147.2869493,Queensland,207,State,-22.1646782,144.5844903,South Australia,109,State,-30.5343665,135.6301212,Victoria,130,State,-36.5986096,144.6780052,Western Australia,100,State,-25.2303005,121.0187246
2011-02-27,Australia,192,Nation,-24.7761086,134.755,Australian Capital Territory,169.0,State,-35.4883502,149.0026942,New South Wales,168,State,-31.8759835,147.2869493,Queensland,220,State,-22.1646782,144.5844903,South Australia,212,State,-30.5343665,135.6301212,Victoria,198,State,-36.5986096,144.6780052,Western Australia,150,State,-25.2303005,121.0187246
2011-03-06,Australia,210,Nation,-24.7761086,134.755,Australian Capital Territory,203.0,State,-35.4883502,149.0026942,New South Wales,189,State,-31.8759835,147.2869493,Queensland,250,State,-22.1646782,144.5844903,South Australia,208,State,-30.5343665,135.6301212,Victoria,209,State,-36.5986096,144.6780052,Western Australia,148,State,-25.2303005,121.0187246
2011-03-13,Australia,198,Nation,-24.7761086,134.755,Australian Capital Territory,235.0,State,-35.4883502,149.0026942,New South Wales,194,State,-31.8759835,147.2869493,Queensland,255,State,-22.1646782,144.5844903,South Australia,192,State,-30.5343665,135.6301212,Victoria,180,State,-36.5986096,144.6780052,Western Australia,155,State,-25.2303005,121.0187246
2011-03-20,Australia,212,Nation,-24.7761086,134.755,Australian Capital Territory,243.0,State,-35.4883502,149.0026942,New South Wales,208,State,-31.8759835,147.2869493,Queensland,248,State,-22.1646782,144.5844903,South Australia,302,State,-30.5343665,135.6301212,Victoria,191,State,-36.5986096,144.6780052,Western Australia,143,State,-25.2303005,121.0187246
2011-03-27,Australia,201,Nation,-24.7761086,134.755,Australian Capital Territory,207.0,State,-35.4883502,149.0026942,New South Wales,181,State,-31.8759835,147.2869493,Queensland,272,State,-22.1646782,144.5844903,South Australia,205,State,-30.5343665,135.6301212,Victoria,189,State,-36.5986096,144.6780052,Western Australia,159,State,-25.2303005,121.0187246
2011-04-03,Australia,228,Nation,-24.7761086,134.755,Australian Capital Territory,232.0,State,-35.4883502,149.0026942,New South Wales,214,State,-31.8759835,147.2869493,Queensland,301,State,-22.1646782,144.5844903,South Australia,177,State,-30.5343665,135.6301212,Victoria,221,State,-36.5986096,144.6780052,Western Australia,193,State,-25.2303005,121.0187246
2011-04-10,Australia,254,Nation,-24.7761086,134.755,Australian Capital Territory,343.0,State,-35.4883502,149.0026942,New South Wales,211,State,-31.8759835,147.2869493,Queensland,396,State,-22.1646782,144.5844903,South Australia,245,State,-30.5343665,135.6301212,Victoria,240,State,-36.5986096,144.6780052,Western Australia,151,State,-25.2303005,121.0187246
2011-04-17,Australia,170,Nation,-24.7761086,134.755,Australian Capital Territory,300.0,State,-35.4883502,149.0026942,New South Wales,178,State,-31.8759835,147.2869493,Queensland,214,State,-22.1646782,144.5844903,South Australia,198,State,-30.5343665,135.6301212,Victoria,148,State,-36.5986096,144.6780052,Western Australia,102,State,-25.2303005,121.0187246
2011-04-24,Australia,192,Nation,-24.7761086,134.755,Australian Capital Territory,261.0,State,-35.4883502,149.0026942,New South Wales,196,State,-31.8759835,147.2869493,Queensland,215,State,-22.1646782,144.5844903,South Australia,223,State,-30.5343665,135.6301212,Victoria,196,State,-36.5986096,144.6780052,Western Australia,96,State,-25.2303005,121.0187246
2011-05-01,Australia,244,Nation,-24.7761086,134.755,Australian Capital Territory,297.0,State,-35.4883502,149.0026942,New South Wales,216,State,-31.8759835,147.2869493,Queensland,345,State,-22.1646782,144.5844903,South Australia,254,State,-30.5343665,135.6301212,Victoria,238,State,-36.5986096,144.6780052,Western Australia,122,State,-25.2303005,121.0187246
2011-05-08,Australia,275,Nation,-24.7761086,134.755,Australian Capital Territory,378.0,State,-35.4883502,149.0026942,New South Wales,262,State,-31.8759835,147.2869493,Queensland,373,State,-22.1646782,144.5844903,South Australia,337,State,-30.5343665,135.6301212,Victoria,244,State,-36.5986096,144.6780052,Western Australia,137,State,-25.2303005,121.0187246
2011-05-15,Australia,315,Nation,-24.7761086,134.755,Australian Capital Territory,387.0,State,-35.4883502,149.0026942,New South Wales,316,State,-31.8759835,147.2869493,Queensland,428,State,-22.1646782,144.5844903,South Australia,299,State,-30.5343665,135.6301212,Victoria,292,State,-36.5986096,144.6780052,Western Australia,182,State,-25.2303005,121.0187246
2011-05-22,Australia,299,Nation,-24.7761086,134.755,Australian Capital Territory,365.0,State,-35.4883502,149.0026942,New South Wales,288,State,-31.8759835,147.2869493,Queensland,383,State,-22.1646782,144.5844903,South Australia,367,State,-30.5343665,135.6301212,Victoria,291,State,-36.5986096,144.6780052,Western Australia,160,State,-25.2303005,121.0187246
2011-05-29,Australia,349,Nation,-24.7761086,134.755,Australian Capital Territory,415.0,State,-35.4883502,149.0026942,New South Wales,293,State,-31.8759835,147.2869493,Queensland,425,State,-22.1646782,144.5844903,South Australia,406,State,-30.5343665,135.6301212,Victoria,365,State,-36.5986096,144.6780052,Western Australia,237,State,-25.2303005,121.0187246
2011-06-05,Australia,364,Nation,-24.7761086,134.755,Australian Capital Territory,439.0,State,-35.4883502,149.0026942,New South Wales,352,State,-31.8759835,147.2869493,Queensland,476,State,-22.1646782,144.5844903,South Australia,404,State,-30.5343665,135.6301212,Victoria,338,State,-36.5986096,144.6780052,Western Australia,227,State,-25.2303005,121.0187246
2011-06-12,Australia,381,Nation,-24.7761086,134.755,Australian Capital Territory,604.0,State,-35.4883502,149.0026942,New South Wales,369,State,-31.8759835,147.2869493,Queensland,764,State,-22.1646782,144.5844903,South Australia,701,State,-30.5343665,135.6301212,Victoria,280,State,-36.5986096,144.6780052,Western Australia,305,State,-25.2303005,121.0187246
2011-06-19,Australia,503,Nation,-24.7761086,134.755,Australian Capital Territory,781.0,State,-35.4883502,149.0026942,New South Wales,493,State,-31.8759835,147.2869493,Queensland,617,State,-22.1646782,144.5844903,South Australia,709,State,-30.5343665,135.6301212,Victoria,401,State,-36.5986096,144.6780052,Western Australia,325,State,-25.2303005,121.0187246
2011-06-26,Australia,422,Nation,-24.7761086,134.755,Australian Capital Territory,716.0,State,-35.4883502,149.0026942,New South Wales,427,State,-31.8759835,147.2869493,Queensland,460,State,-22.1646782,144.5844903,South Australia,515,State,-30.5343665,135.6301212,Victoria,386,State,-36.5986096,144.6780052,Western Australia,337,State,-25.2303005,121.0187246
2011-07-03,Australia,356,Nation,-24.7761086,134.755,Australian Capital Territory,609.0,State,-35.4883502,149.0026942,New South Wales,419,State,-31.8759835,147.2869493,Queensland,419,State,-22.1646782,144.5844903,South Australia,425,State,-30.5343665,135.6301212,Victoria,269,State,-36.5986096,144.6780052,Western Australia,207,State,-25.2303005,121.0187246
2011-07-10,Australia,356,Nation,-24.7761086,134.755,Australian Capital Territory,684.0,State,-35.4883502,149.0026942,New South Wales,335,State,-31.8759835,147.2869493,Queensland,553,State,-22.1646782,144.5844903,South Australia,322,State,-30.5343665,135.6301212,Victoria,282,State,-36.5986096,144.6780052,Western Australia,289,State,-25.2303005,121.0187246
2011-07-17,Australia,381,Nation,-24.7761086,134.755,Australian Capital Territory,535.0,State,-35.4883502,149.0026942,New South Wales,388,State,-31.8759835,147.2869493,Queensland,650,State,-22.1646782,144.5844903,South Australia,460,State,-30.5343665,135.6301212,Victoria,300,State,-36.5986096,144.6780052,Western Australia,321,State,-25.2303005,121.0187246
2011-07-24,Australia,391,Nation,-24.7761086,134.755,Australian Capital Territory,370.0,State,-35.4883502,149.0026942,New South Wales,348,State,-31.8759835,147.2869493,Queensland,592,State,-22.1646782,144.5844903,South Australia,472,State,-30.5343665,135.6301212,Victoria,304,State,-36.5986096,144.6780052,Western Australia,372,State,-25.2303005,121.0187246
2011-07-31,Australia,442,Nation,-24.7761086,134.755,Australian Capital Territory,322.0,State,-35.4883502,149.0026942,New South Wales,366,State,-31.8759835,147.2869493,Queensland,738,State,-22.1646782,144.5844903,South Australia,432,State,-30.5343665,135.6301212,Victoria,390,State,-36.5986096,144.6780052,Western Australia,337,State,-25.2303005,121.0187246
2011-08-07,Australia,397,Nation,-24.7761086,134.755,Australian Capital Territory,388.0,State,-35.4883502,149.0026942,New South Wales,342,State,-31.8759835,147.2869493,Queensland,594,State,-22.1646782,144.5844903,South Australia,456,State,-30.5343665,135.6301212,Victoria,352,State,-36.5986096,144.6780052,Western Australia,287,State,-25.2303005,121.0187246
2011-08-14,Australia,332,Nation,-24.7761086,134.755,Australian Capital Territory,356.0,State,-35.4883502,149.0026942,New South Wales,268,State,-31.8759835,147.2869493,Queensland,442,State,-22.1646782,144.5844903,South Australia,378,State,-30.5343665,135.6301212,Victoria,374,State,-36.5986096,144.6780052,Western Australia,220,State,-25.2303005,121.0187246
2011-08-21,Australia,291,Nation,-24.7761086,134.755,Australian Capital Territory,279.0,State,-35.4883502,149.0026942,New South Wales,264,State,-31.8759835,147.2869493,Queensland,347,State,-22.1646782,144.5844903,South Australia,278,State,-30.5343665,135.6301212,Victoria,291,State,-36.5986096,144.6780052,Western Australia,238,State,-25.2303005,121.0187246
2011-08-28,Australia,302,Nation,-24.7761086,134.755,Australian Capital Territory,264.0,State,-35.4883502,149.0026942,New South Wales,250,State,-31.8759835,147.2869493,Queensland,305,State,-22.1646782,144.5844903,South Australia,331,State,-30.5343665,135.6301212,Victoria,332,State,-36.5986096,144.6780052,Western Australia,280,State,-25.2303005,121.0187246
2011-09-04,Australia,273,Nation,-24.7761086,134.755,Australian Capital Territory,266.0,State,-35.4883502,149.0026942,New South Wales,232,State,-31.8759835,147.2869493,Queensland,294,State,-22.1646782,144.5844903,South Australia,306,State,-30.5343665,135.6301212,Victoria,300,State,-36.5986096,144.6780052,Western Australia,252,State,-25.2303005,121.0187246
2011-09-11,Australia,261,Nation,-24.7761086,134.755,Australian Capital Territory,231.0,State,-35.4883502,149.0026942,New South Wales,196,State,-31.8759835,147.2869493,Queensland,314,State,-22.1646782,144.5844903,South Australia,320,State,-30.5343665,135.6301212,Victoria,297,State,-36.5986096,144.6780052,Western Australia,288,State,-25.2303005,121.0187246
2011-09-18,Australia,266,Nation,-24.7761086,134.755,Australian Capital Territory,202.0,State,-35.4883502,149.0026942,New South Wales,209,State,-31.8759835,147.2869493,Queensland,262,State,-22.1646782,144.5844903,South Australia,295,State,-30.5343665,135.6301212,Victoria,339,State,-36.5986096,144.6780052,Western Australia,296,State,-25.2303005,121.0187246
2011-09-25,Australia,296,Nation,-24.7761086,134.755,Australian Capital Territory,164.0,State,-35.4883502,149.0026942,New South Wales,252,State,-31.8759835,147.2869493,Queensland,275,State,-22.1646782,144.5844903,South Australia,344,State,-30.5343665,135.6301212,Victoria,347,State,-36.5986096,144.6780052,Western Australia,329,State,-25.2303005,121.0187246
2011-10-02,Australia,246,Nation,-24.7761086,134.755,Australian Capital Territory,186.0,State,-35.4883502,149.0026942,New South Wales,211,State,-31.8759835,147.2869493,Queensland,232,State,-22.1646782,144.5844903,South Australia,210,State,-30.5343665,135.6301212,Victoria,304,State,-36.5986096,144.6780052,Western Australia,269,State,-25.2303005,121.0187246
2011-10-09,Australia,274,Nation,-24.7761086,134.755,Australian Capital Territory,202.0,State,-35.4883502,149.0026942,New South Wales,262,State,-31.8759835,147.2869493,Queensland,215,State,-22.1646782,144.5844903,South Australia,266,State,-30.5343665,135.6301212,Victoria,335,State,-36.5986096,144.6780052,Western Australia,217,State,-25.2303005,121.0187246
2011-10-16,Australia,285,Nation,-24.7761086,134.755,Australian Capital Territory,221.0,State,-35.4883502,149.0026942,New South Wales,249,State,-31.8759835,147.2869493,Queensland,237,State,-22.1646782,144.5844903,South Australia,376,State,-30.5343665,135.6301212,Victoria,336,State,-36.5986096,144.6780052,Western Australia,305,State,-25.2303005,121.0187246
2011-10-23,Australia,266,Nation,-24.7761086,134.755,Australian Capital Territory,231.0,State,-35.4883502,149.0026942,New South Wales,275,State,-31.8759835,147.2869493,Queensland,222,State,-22.1646782,144.5844903,South Australia,262,State,-30.5343665,135.6301212,Victoria,287,State,-36.5986096,144.6780052,Western Australia,233,State,-25.2303005,121.0187246
2011-10-30,Australia,246,Nation,-24.7761086,134.755,Australian Capital Territory,229.0,State,-35.4883502,149.0026942,New South Wales,237,State,-31.8759835,147.2869493,Queensland,210,State,-22.1646782,144.5844903,South Australia,256,State,-30.5343665,135.6301212,Victoria,284,State,-36.5986096,144.6780052,Western Australia,210,State,-25.2303005,121.0187246
2011-11-06,Australia,235,Nation,-24.7761086,134.755,Australian Capital Territory,199.0,State,-35.4883502,149.0026942,New South Wales,216,State,-31.8759835,147.2869493,Queensland,197,State,-22.1646782,144.5844903,South Australia,301,State,-30.5343665,135.6301212,Victoria,291,State,-36.5986096,144.6780052,Western Australia,190,State,-25.2303005,121.0187246
2011-11-13,Australia,220,Nation,-24.7761086,134.755,Australian Capital Territory,178.0,State,-35.4883502,149.0026942,New South Wales,227,State,-31.8759835,147.2869493,Queensland,162,State,-22.1646782,144.5844903,South Australia,240,State,-30.5343665,135.6301212,Victoria,241,State,-36.5986096,144.6780052,Western Australia,228,State,-25.2303005,121.0187246
2011-11-20,Australia,202,Nation,-24.7761086,134.755,Australian Capital Territory,159.0,State,-35.4883502,149.0026942,New South Wales,207,State,-31.8759835,147.2869493,Queensland,160,State,-22.1646782,144.5844903,South Australia,171,State,-30.5343665,135.6301212,Victoria,235,State,-36.5986096,144.6780052,Western Australia,186,State,-25.2303005,121.0187246
2011-11-27,Australia,189,Nation,-24.7761086,134.755,Australian Capital Territory,168.0,State,-35.4883502,149.0026942,New South Wales,181,State,-31.8759835,147.2869493,Queensland,169,State,-22.1646782,144.5844903,South Australia,179,State,-30.5343665,135.6301212,Victoria,214,State,-36.5986096,144.6780052,Western Australia,188,State,-25.2303005,121.0187246
2011-12-04,Australia,188,Nation,-24.7761086,134.755,Australian Capital Territory,144.0,State,-35.4883502,149.0026942,New South Wales,219,State,-31.8759835,147.2869493,Queensland,141,State,-22.1646782,144.5844903,South Australia,127,State,-30.5343665,135.6301212,Victoria,206,State,-36.5986096,144.6780052,Western Australia,141,State,-25.2303005,121.0187246
2011-12-11,Australia,177,Nation,-24.7761086,134.755,Australian Capital Territory,146.0,State,-35.4883502,149.0026942,New South Wales,200,State,-31.8759835,147.2869493,Queensland,134,State,-22.1646782,144.5844903,South Australia,137,State,-30.5343665,135.6301212,Victoria,191,State,-36.5986096,144.6780052,Western Australia,111,State,-25.2303005,121.0187246
2011-12-18,Australia,207,Nation,-24.7761086,134.755,Australian Capital Territory,145.0,State,-35.4883502,149.0026942,New South Wales,255,State,-31.8759835,147.2869493,Queensland,187,State,-22.1646782,144.5844903,South Australia,127,State,-30.5343665,135.6301212,Victoria,204,State,-36.5986096,144.6780052,Western Australia,149,State,-25.2303005,121.0187246
2011-12-25,Australia,141,Nation,-24.7761086,134.755,Australian Capital Territory,152.0,State,-35.4883502,149.0026942,New South Wales,180,State,-31.8759835,147.2869493,Queensland,111,State,-22.1646782,144.5844903,South Australia,98,State,-30.5343665,135.6301212,Victoria,143,State,-36.5986096,144.6780052,Western Australia,99,State,-25.2303005,121.0187246
2012-01-01,Australia,156,Nation,-24.7761086,134.755,Australian Capital Territory,147.0,State,-35.4883502,149.0026942,New South Wales,185,State,-31.8759835,147.2869493,Queensland,145,State,-22.1646782,144.5844903,South Australia,82,State,-30.5343665,135.6301212,Victoria,154,State,-36.5986096,144.6780052,Western Australia,95,State,-25.2303005,121.0187246
2012-01-08,Australia,122,Nation,-24.7761086,134.755,Australian Capital Territory,139.0,State,-35.4883502,149.0026942,New South Wales,137,State,-31.8759835,147.2869493,Queensland,102,State,-22.1646782,144.5844903,South Australia,78,State,-30.5343665,135.6301212,Victoria,126,State,-36.5986096,144.6780052,Western Australia,97,State,-25.2303005,121.0187246
