Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2010-10-31,Argentina,149.0,Nation,-34.9964963,-64.9672817,Australia,221.0,State,-24.7761086,134.755,Austria,598.0,State,47.2000338,13.199959,Belgium,48.0,State,50.6402809,4.6667145,Bolivia,239.0,State,-17.0568696,-64.9912286,Brazil,163,State,-10.3333333,-53.2,Bulgaria,631.0,State,42.6073975,25.4856617,Canada,1594.0,State,61.0666922,-107.9917071,Chile,8.0,State,-31.7613365,-71.3187697,France,18.0,State,46.603354,1.8883335,Germany,729.0,State,51.0834196,10.4234469,Hungary,53.0,State,47.1817585,19.5060937,Japan,21.0,State,36.5748441,139.2394179,Mexico,1165.0,State,19.4326296,-99.1331785,Netherlands,22.0,State,52.5001698,5.7480821,New Zealand,23.0,State,-41.5000831,172.8344077,Norway,91.0,State,60.5000209,9.0999715,Paraguay,195.0,State,-23.3165935,-58.1693445,Peru,191,State,-6.8699697,-75.0458515,Poland,31.0,State,52.215933,19.134422,Romania,673.0,State,45.9852129,24.6859225,Russia,419.0,State,64.6863136,97.7453061,South Africa,2238.0,State,-28.8166236,24.991639,Spain,13.0,State,39.3262345,-4.8380649,Sweden,2.0,State,59.6749712,14.5208584,Switzerland,24.0,State,46.7985624,8.2319736,Ukraine,417.0,State,49.4871968,31.2718321,United States,1685.0,State,39.7837304,-100.4458825,Uruguay,107.0,State,-32.8755548,-56.0201525
2010-11-07,Argentina,133.0,Nation,-34.9964963,-64.9672817,Australia,206.0,State,-24.7761086,134.755,Austria,643.0,State,47.2000338,13.199959,Belgium,46.0,State,50.6402809,4.6667145,Bolivia,220.0,State,-17.0568696,-64.9912286,Brazil,165,State,-10.3333333,-53.2,Bulgaria,648.0,State,42.6073975,25.4856617,Canada,1613.0,State,61.0666922,-107.9917071,Chile,6.0,State,-31.7613365,-71.3187697,France,15.0,State,46.603354,1.8883335,Germany,771.0,State,51.0834196,10.4234469,Hungary,62.0,State,47.1817585,19.5060937,Japan,37.0,State,36.5748441,139.2394179,Mexico,1283.0,State,19.4326296,-99.1331785,Netherlands,23.0,State,52.5001698,5.7480821,New Zealand,23.0,State,-41.5000831,172.8344077,Norway,77.0,State,60.5000209,9.0999715,Paraguay,196.0,State,-23.3165935,-58.1693445,Peru,197,State,-6.8699697,-75.0458515,Poland,29.0,State,52.215933,19.134422,Romania,637.0,State,45.9852129,24.6859225,Russia,418.0,State,64.6863136,97.7453061,South Africa,1934.0,State,-28.8166236,24.991639,Spain,12.0,State,39.3262345,-4.8380649,Sweden,3.0,State,59.6749712,14.5208584,Switzerland,20.0,State,46.7985624,8.2319736,Ukraine,414.0,State,49.4871968,31.2718321,United States,1758.0,State,39.7837304,-100.4458825,Uruguay,107.0,State,-32.8755548,-56.0201525
2010-11-14,Argentina,139.0,Nation,-34.9964963,-64.9672817,Australia,180.0,State,-24.7761086,134.755,Austria,658.0,State,47.2000338,13.199959,Belgium,54.0,State,50.6402809,4.6667145,Bolivia,217.0,State,-17.0568696,-64.9912286,Brazil,161,State,-10.3333333,-53.2,Bulgaria,685.0,State,42.6073975,25.4856617,Canada,1797.0,State,61.0666922,-107.9917071,Chile,5.0,State,-31.7613365,-71.3187697,France,18.0,State,46.603354,1.8883335,Germany,744.0,State,51.0834196,10.4234469,Hungary,50.0,State,47.1817585,19.5060937,Japan,45.0,State,36.5748441,139.2394179,Mexico,1365.0,State,19.4326296,-99.1331785,Netherlands,25.0,State,52.5001698,5.7480821,New Zealand,16.0,State,-41.5000831,172.8344077,Norway,75.0,State,60.5000209,9.0999715,Paraguay,203.0,State,-23.3165935,-58.1693445,Peru,188,State,-6.8699697,-75.0458515,Poland,28.0,State,52.215933,19.134422,Romania,681.0,State,45.9852129,24.6859225,Russia,393.0,State,64.6863136,97.7453061,South Africa,1824.0,State,-28.8166236,24.991639,Spain,12.0,State,39.3262345,-4.8380649,Sweden,2.0,State,59.6749712,14.5208584,Switzerland,24.0,State,46.7985624,8.2319736,Ukraine,420.0,State,49.4871968,31.2718321,United States,1864.0,State,39.7837304,-100.4458825,Uruguay,104.0,State,-32.8755548,-56.0201525
2010-11-21,Argentina,124.0,Nation,-34.9964963,-64.9672817,Australia,150.0,State,-24.7761086,134.755,Austria,691.0,State,47.2000338,13.199959,Belgium,73.0,State,50.6402809,4.6667145,Bolivia,222.0,State,-17.0568696,-64.9912286,Brazil,159,State,-10.3333333,-53.2,Bulgaria,629.0,State,42.6073975,25.4856617,Canada,1815.0,State,61.0666922,-107.9917071,Chile,5.0,State,-31.7613365,-71.3187697,France,28.0,State,46.603354,1.8883335,Germany,807.0,State,51.0834196,10.4234469,Hungary,55.0,State,47.1817585,19.5060937,Japan,44.0,State,36.5748441,139.2394179,Mexico,1412.0,State,19.4326296,-99.1331785,Netherlands,28.0,State,52.5001698,5.7480821,New Zealand,16.0,State,-41.5000831,172.8344077,Norway,70.0,State,60.5000209,9.0999715,Paraguay,198.0,State,-23.3165935,-58.1693445,Peru,178,State,-6.8699697,-75.0458515,Poland,27.0,State,52.215933,19.134422,Romania,652.0,State,45.9852129,24.6859225,Russia,436.0,State,64.6863136,97.7453061,South Africa,1817.0,State,-28.8166236,24.991639,Spain,16.0,State,39.3262345,-4.8380649,Sweden,2.0,State,59.6749712,14.5208584,Switzerland,27.0,State,46.7985624,8.2319736,Ukraine,493.0,State,49.4871968,31.2718321,United States,1661.0,State,39.7837304,-100.4458825,Uruguay,96.0,State,-32.8755548,-56.0201525
2010-11-28,Argentina,106.0,Nation,-34.9964963,-64.9672817,Australia,124.0,State,-24.7761086,134.755,Austria,722.0,State,47.2000338,13.199959,Belgium,102.0,State,50.6402809,4.6667145,Bolivia,205.0,State,-17.0568696,-64.9912286,Brazil,148,State,-10.3333333,-53.2,Bulgaria,548.0,State,42.6073975,25.4856617,Canada,1960.0,State,61.0666922,-107.9917071,Chile,4.0,State,-31.7613365,-71.3187697,France,45.0,State,46.603354,1.8883335,Germany,824.0,State,51.0834196,10.4234469,Hungary,52.0,State,47.1817585,19.5060937,Japan,48.0,State,36.5748441,139.2394179,Mexico,1478.0,State,19.4326296,-99.1331785,Netherlands,30.0,State,52.5001698,5.7480821,New Zealand,16.0,State,-41.5000831,172.8344077,Norway,71.0,State,60.5000209,9.0999715,Paraguay,188.0,State,-23.3165935,-58.1693445,Peru,166,State,-6.8699697,-75.0458515,Poland,29.0,State,52.215933,19.134422,Romania,634.0,State,45.9852129,24.6859225,Russia,495.0,State,64.6863136,97.7453061,South Africa,1865.0,State,-28.8166236,24.991639,Spain,13.0,State,39.3262345,-4.8380649,Sweden,3.0,State,59.6749712,14.5208584,Switzerland,25.0,State,46.7985624,8.2319736,Ukraine,541.0,State,49.4871968,31.2718321,United States,1960.0,State,39.7837304,-100.4458825,Uruguay,88.0,State,-32.8755548,-56.0201525
2010-12-05,Argentina,91.0,Nation,-34.9964963,-64.9672817,Australia,110.0,State,-24.7761086,134.755,Austria,710.0,State,47.2000338,13.199959,Belgium,122.0,State,50.6402809,4.6667145,Bolivia,168.0,State,-17.0568696,-64.9912286,Brazil,135,State,-10.3333333,-53.2,Bulgaria,526.0,State,42.6073975,25.4856617,Canada,2174.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,56.0,State,46.603354,1.8883335,Germany,895.0,State,51.0834196,10.4234469,Hungary,68.0,State,47.1817585,19.5060937,Japan,51.0,State,36.5748441,139.2394179,Mexico,1678.0,State,19.4326296,-99.1331785,Netherlands,35.0,State,52.5001698,5.7480821,New Zealand,13.0,State,-41.5000831,172.8344077,Norway,115.0,State,60.5000209,9.0999715,Paraguay,168.0,State,-23.3165935,-58.1693445,Peru,155,State,-6.8699697,-75.0458515,Poland,32.0,State,52.215933,19.134422,Romania,639.0,State,45.9852129,24.6859225,Russia,469.0,State,64.6863136,97.7453061,South Africa,1867.0,State,-28.8166236,24.991639,Spain,20.0,State,39.3262345,-4.8380649,Sweden,2.0,State,59.6749712,14.5208584,Switzerland,28.0,State,46.7985624,8.2319736,Ukraine,626.0,State,49.4871968,31.2718321,United States,1943.0,State,39.7837304,-100.4458825,Uruguay,75.0,State,-32.8755548,-56.0201525
2010-12-12,Argentina,90.0,Nation,-34.9964963,-64.9672817,Australia,102.0,State,-24.7761086,134.755,Austria,776.0,State,47.2000338,13.199959,Belgium,171.0,State,50.6402809,4.6667145,Bolivia,150.0,State,-17.0568696,-64.9912286,Brazil,135,State,-10.3333333,-53.2,Bulgaria,633.0,State,42.6073975,25.4856617,Canada,2526.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,104.0,State,46.603354,1.8883335,Germany,920.0,State,51.0834196,10.4234469,Hungary,64.0,State,47.1817585,19.5060937,Japan,73.0,State,36.5748441,139.2394179,Mexico,1906.0,State,19.4326296,-99.1331785,Netherlands,42.0,State,52.5001698,5.7480821,New Zealand,11.0,State,-41.5000831,172.8344077,Norway,194.0,State,60.5000209,9.0999715,Paraguay,158.0,State,-23.3165935,-58.1693445,Peru,132,State,-6.8699697,-75.0458515,Poland,38.0,State,52.215933,19.134422,Romania,681.0,State,45.9852129,24.6859225,Russia,493.0,State,64.6863136,97.7453061,South Africa,1827.0,State,-28.8166236,24.991639,Spain,26.0,State,39.3262345,-4.8380649,Sweden,4.0,State,59.6749712,14.5208584,Switzerland,45.0,State,46.7985624,8.2319736,Ukraine,716.0,State,49.4871968,31.2718321,United States,2113.0,State,39.7837304,-100.4458825,Uruguay,72.0,State,-32.8755548,-56.0201525
2010-12-19,Argentina,71.0,Nation,-34.9964963,-64.9672817,Australia,111.0,State,-24.7761086,134.755,Austria,779.0,State,47.2000338,13.199959,Belgium,195.0,State,50.6402809,4.6667145,Bolivia,137.0,State,-17.0568696,-64.9912286,Brazil,129,State,-10.3333333,-53.2,Bulgaria,626.0,State,42.6073975,25.4856617,Canada,3062.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,165.0,State,46.603354,1.8883335,Germany,896.0,State,51.0834196,10.4234469,Hungary,73.0,State,47.1817585,19.5060937,Japan,103.0,State,36.5748441,139.2394179,Mexico,1974.0,State,19.4326296,-99.1331785,Netherlands,48.0,State,52.5001698,5.7480821,New Zealand,12.0,State,-41.5000831,172.8344077,Norway,267.0,State,60.5000209,9.0999715,Paraguay,152.0,State,-23.3165935,-58.1693445,Peru,101,State,-6.8699697,-75.0458515,Poland,42.0,State,52.215933,19.134422,Romania,675.0,State,45.9852129,24.6859225,Russia,603.0,State,64.6863136,97.7453061,South Africa,1855.0,State,-28.8166236,24.991639,Spain,54.0,State,39.3262345,-4.8380649,Sweden,3.0,State,59.6749712,14.5208584,Switzerland,60.0,State,46.7985624,8.2319736,Ukraine,799.0,State,49.4871968,31.2718321,United States,2512.0,State,39.7837304,-100.4458825,Uruguay,65.0,State,-32.8755548,-56.0201525
2010-12-26,Argentina,70.0,Nation,-34.9964963,-64.9672817,Australia,100.0,State,-24.7761086,134.755,Austria,849.0,State,47.2000338,13.199959,Belgium,333.0,State,50.6402809,4.6667145,Bolivia,122.0,State,-17.0568696,-64.9912286,Brazil,137,State,-10.3333333,-53.2,Bulgaria,698.0,State,42.6073975,25.4856617,Canada,3816.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,337.0,State,46.603354,1.8883335,Germany,1076.0,State,51.0834196,10.4234469,Hungary,84.0,State,47.1817585,19.5060937,Japan,133.0,State,36.5748441,139.2394179,Mexico,1959.0,State,19.4326296,-99.1331785,Netherlands,67.0,State,52.5001698,5.7480821,New Zealand,13.0,State,-41.5000831,172.8344077,Norway,416.0,State,60.5000209,9.0999715,Paraguay,145.0,State,-23.3165935,-58.1693445,Peru,109,State,-6.8699697,-75.0458515,Poland,53.0,State,52.215933,19.134422,Romania,672.0,State,45.9852129,24.6859225,Russia,587.0,State,64.6863136,97.7453061,South Africa,2059.0,State,-28.8166236,24.991639,Spain,209.0,State,39.3262345,-4.8380649,Sweden,5.0,State,59.6749712,14.5208584,Switzerland,139.0,State,46.7985624,8.2319736,Ukraine,751.0,State,49.4871968,31.2718321,United States,2917.0,State,39.7837304,-100.4458825,Uruguay,63.0,State,-32.8755548,-56.0201525
2011-01-02,Argentina,67.0,Nation,-34.9964963,-64.9672817,Australia,118.0,State,-24.7761086,134.755,Austria,930.0,State,47.2000338,13.199959,Belgium,551.0,State,50.6402809,4.6667145,Bolivia,123.0,State,-17.0568696,-64.9912286,Brazil,136,State,-10.3333333,-53.2,Bulgaria,1042.0,State,42.6073975,25.4856617,Canada,3924.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,490.0,State,46.603354,1.8883335,Germany,1218.0,State,51.0834196,10.4234469,Hungary,103.0,State,47.1817585,19.5060937,Japan,187.0,State,36.5748441,139.2394179,Mexico,1604.0,State,19.4326296,-99.1331785,Netherlands,105.0,State,52.5001698,5.7480821,New Zealand,9.0,State,-41.5000831,172.8344077,Norway,522.0,State,60.5000209,9.0999715,Paraguay,148.0,State,-23.3165935,-58.1693445,Peru,110,State,-6.8699697,-75.0458515,Poland,97.0,State,52.215933,19.134422,Romania,723.0,State,45.9852129,24.6859225,Russia,890.0,State,64.6863136,97.7453061,South Africa,1695.0,State,-28.8166236,24.991639,Spain,256.0,State,39.3262345,-4.8380649,Sweden,9.0,State,59.6749712,14.5208584,Switzerland,202.0,State,46.7985624,8.2319736,Ukraine,666.0,State,49.4871968,31.2718321,United States,2978.0,State,39.7837304,-100.4458825,Uruguay,62.0,State,-32.8755548,-56.0201525
2011-01-09,Argentina,63.0,Nation,-34.9964963,-64.9672817,Australia,103.0,State,-24.7761086,134.755,Austria,1089.0,State,47.2000338,13.199959,Belgium,482.0,State,50.6402809,4.6667145,Bolivia,119.0,State,-17.0568696,-64.9912286,Brazil,128,State,-10.3333333,-53.2,Bulgaria,1275.0,State,42.6073975,25.4856617,Canada,3448.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,431.0,State,46.603354,1.8883335,Germany,1099.0,State,51.0834196,10.4234469,Hungary,130.0,State,47.1817585,19.5060937,Japan,342.0,State,36.5748441,139.2394179,Mexico,1436.0,State,19.4326296,-99.1331785,Netherlands,107.0,State,52.5001698,5.7480821,New Zealand,10.0,State,-41.5000831,172.8344077,Norway,625.0,State,60.5000209,9.0999715,Paraguay,140.0,State,-23.3165935,-58.1693445,Peru,108,State,-6.8699697,-75.0458515,Poland,159.0,State,52.215933,19.134422,Romania,789.0,State,45.9852129,24.6859225,Russia,808.0,State,64.6863136,97.7453061,South Africa,1642.0,State,-28.8166236,24.991639,Spain,170.0,State,39.3262345,-4.8380649,Sweden,7.0,State,59.6749712,14.5208584,Switzerland,180.0,State,46.7985624,8.2319736,Ukraine,548.0,State,49.4871968,31.2718321,United States,2726.0,State,39.7837304,-100.4458825,Uruguay,62.0,State,-32.8755548,-56.0201525
2011-01-16,Argentina,62.0,Nation,-34.9964963,-64.9672817,Australia,104.0,State,-24.7761086,134.755,Austria,1244.0,State,47.2000338,13.199959,Belgium,326.0,State,50.6402809,4.6667145,Bolivia,118.0,State,-17.0568696,-64.9912286,Brazil,121,State,-10.3333333,-53.2,Bulgaria,1785.0,State,42.6073975,25.4856617,Canada,3350.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,368.0,State,46.603354,1.8883335,Germany,1148.0,State,51.0834196,10.4234469,Hungary,192.0,State,47.1817585,19.5060937,Japan,624.0,State,36.5748441,139.2394179,Mexico,1470.0,State,19.4326296,-99.1331785,Netherlands,97.0,State,52.5001698,5.7480821,New Zealand,10.0,State,-41.5000831,172.8344077,Norway,601.0,State,60.5000209,9.0999715,Paraguay,130.0,State,-23.3165935,-58.1693445,Peru,106,State,-6.8699697,-75.0458515,Poland,187.0,State,52.215933,19.134422,Romania,832.0,State,45.9852129,24.6859225,Russia,914.0,State,64.6863136,97.7453061,South Africa,1784.0,State,-28.8166236,24.991639,Spain,89.0,State,39.3262345,-4.8380649,Sweden,8.0,State,59.6749712,14.5208584,Switzerland,189.0,State,46.7985624,8.2319736,Ukraine,498.0,State,49.4871968,31.2718321,United States,3089.0,State,39.7837304,-100.4458825,Uruguay,59.0,State,-32.8755548,-56.0201525
2011-01-23,Argentina,65.0,Nation,-34.9964963,-64.9672817,Australia,96.0,State,-24.7761086,134.755,Austria,1447.0,State,47.2000338,13.199959,Belgium,291.0,State,50.6402809,4.6667145,Bolivia,112.0,State,-17.0568696,-64.9912286,Brazil,121,State,-10.3333333,-53.2,Bulgaria,2430.0,State,42.6073975,25.4856617,Canada,3162.0,State,61.0666922,-107.9917071,Chile,1.0,State,-31.7613365,-71.3187697,France,331.0,State,46.603354,1.8883335,Germany,1261.0,State,51.0834196,10.4234469,Hungary,291.0,State,47.1817585,19.5060937,Japan,918.0,State,36.5748441,139.2394179,Mexico,1576.0,State,19.4326296,-99.1331785,Netherlands,82.0,State,52.5001698,5.7480821,New Zealand,9.0,State,-41.5000831,172.8344077,Norway,423.0,State,60.5000209,9.0999715,Paraguay,130.0,State,-23.3165935,-58.1693445,Peru,106,State,-6.8699697,-75.0458515,Poland,200.0,State,52.215933,19.134422,Romania,932.0,State,45.9852129,24.6859225,Russia,1303.0,State,64.6863136,97.7453061,South Africa,1776.0,State,-28.8166236,24.991639,Spain,69.0,State,39.3262345,-4.8380649,Sweden,7.0,State,59.6749712,14.5208584,Switzerland,190.0,State,46.7985624,8.2319736,Ukraine,517.0,State,49.4871968,31.2718321,United States,3554.0,State,39.7837304,-100.4458825,Uruguay,60.0,State,-32.8755548,-56.0201525
2011-01-30,Argentina,67.0,Nation,-34.9964963,-64.9672817,Australia,92.0,State,-24.7761086,134.755,Austria,1635.0,State,47.2000338,13.199959,Belgium,329.0,State,50.6402809,4.6667145,Bolivia,112.0,State,-17.0568696,-64.9912286,Brazil,118,State,-10.3333333,-53.2,Bulgaria,1754.0,State,42.6073975,25.4856617,Canada,2952.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,322.0,State,46.603354,1.8883335,Germany,1469.0,State,51.0834196,10.4234469,Hungary,426.0,State,47.1817585,19.5060937,Japan,985.0,State,36.5748441,139.2394179,Mexico,1522.0,State,19.4326296,-99.1331785,Netherlands,91.0,State,52.5001698,5.7480821,New Zealand,9.0,State,-41.5000831,172.8344077,Norway,341.0,State,60.5000209,9.0999715,Paraguay,124.0,State,-23.3165935,-58.1693445,Peru,96,State,-6.8699697,-75.0458515,Poland,186.0,State,52.215933,19.134422,Romania,953.0,State,45.9852129,24.6859225,Russia,1737.0,State,64.6863136,97.7453061,South Africa,2146.0,State,-28.8166236,24.991639,Spain,60.0,State,39.3262345,-4.8380649,Sweden,10.0,State,59.6749712,14.5208584,Switzerland,231.0,State,46.7985624,8.2319736,Ukraine,563.0,State,49.4871968,31.2718321,United States,3601.0,State,39.7837304,-100.4458825,Uruguay,58.0,State,-32.8755548,-56.0201525
2011-02-06,Argentina,67.0,Nation,-34.9964963,-64.9672817,Australia,108.0,State,-24.7761086,134.755,Austria,1510.0,State,47.2000338,13.199959,Belgium,286.0,State,50.6402809,4.6667145,Bolivia,123.0,State,-17.0568696,-64.9912286,Brazil,122,State,-10.3333333,-53.2,Bulgaria,1269.0,State,42.6073975,25.4856617,Canada,2735.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,234.0,State,46.603354,1.8883335,Germany,1429.0,State,51.0834196,10.4234469,Hungary,430.0,State,47.1817585,19.5060937,Japan,976.0,State,36.5748441,139.2394179,Mexico,1434.0,State,19.4326296,-99.1331785,Netherlands,68.0,State,52.5001698,5.7480821,New Zealand,10.0,State,-41.5000831,172.8344077,Norway,232.0,State,60.5000209,9.0999715,Paraguay,122.0,State,-23.3165935,-58.1693445,Peru,96,State,-6.8699697,-75.0458515,Poland,183.0,State,52.215933,19.134422,Romania,955.0,State,45.9852129,24.6859225,Russia,1754.0,State,64.6863136,97.7453061,South Africa,2311.0,State,-28.8166236,24.991639,Spain,61.0,State,39.3262345,-4.8380649,Sweden,16.0,State,59.6749712,14.5208584,Switzerland,219.0,State,46.7985624,8.2319736,Ukraine,580.0,State,49.4871968,31.2718321,United States,3784.0,State,39.7837304,-100.4458825,Uruguay,55.0,State,-32.8755548,-56.0201525
2011-02-13,Argentina,67.0,Nation,-34.9964963,-64.9672817,Australia,134.0,State,-24.7761086,134.755,Austria,1298.0,State,47.2000338,13.199959,Belgium,189.0,State,50.6402809,4.6667145,Bolivia,128.0,State,-17.0568696,-64.9912286,Brazil,134,State,-10.3333333,-53.2,Bulgaria,1269.0,State,42.6073975,25.4856617,Canada,2307.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,129.0,State,46.603354,1.8883335,Germany,1244.0,State,51.0834196,10.4234469,Hungary,316.0,State,47.1817585,19.5060937,Japan,565.0,State,36.5748441,139.2394179,Mexico,1411.0,State,19.4326296,-99.1331785,Netherlands,53.0,State,52.5001698,5.7480821,New Zealand,11.0,State,-41.5000831,172.8344077,Norway,163.0,State,60.5000209,9.0999715,Paraguay,120.0,State,-23.3165935,-58.1693445,Peru,96,State,-6.8699697,-75.0458515,Poland,126.0,State,52.215933,19.134422,Romania,1046.0,State,45.9852129,24.6859225,Russia,1320.0,State,64.6863136,97.7453061,South Africa,2232.0,State,-28.8166236,24.991639,Spain,40.0,State,39.3262345,-4.8380649,Sweden,15.0,State,59.6749712,14.5208584,Switzerland,158.0,State,46.7985624,8.2319736,Ukraine,581.0,State,49.4871968,31.2718321,United States,4077.0,State,39.7837304,-100.4458825,Uruguay,55.0,State,-32.8755548,-56.0201525
2011-02-20,Argentina,62.0,Nation,-34.9964963,-64.9672817,Australia,154.0,State,-24.7761086,134.755,Austria,1071.0,State,47.2000338,13.199959,Belgium,134.0,State,50.6402809,4.6667145,Bolivia,153.0,State,-17.0568696,-64.9912286,Brazil,149,State,-10.3333333,-53.2,Bulgaria,1140.0,State,42.6073975,25.4856617,Canada,2313.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,61.0,State,46.603354,1.8883335,Germany,1095.0,State,51.0834196,10.4234469,Hungary,226.0,State,47.1817585,19.5060937,Japan,372.0,State,36.5748441,139.2394179,Mexico,1413.0,State,19.4326296,-99.1331785,Netherlands,40.0,State,52.5001698,5.7480821,New Zealand,9.0,State,-41.5000831,172.8344077,Norway,97.0,State,60.5000209,9.0999715,Paraguay,124.0,State,-23.3165935,-58.1693445,Peru,104,State,-6.8699697,-75.0458515,Poland,121.0,State,52.215933,19.134422,Romania,1143.0,State,45.9852129,24.6859225,Russia,1161.0,State,64.6863136,97.7453061,South Africa,2004.0,State,-28.8166236,24.991639,Spain,27.0,State,39.3262345,-4.8380649,Sweden,14.0,State,59.6749712,14.5208584,Switzerland,99.0,State,46.7985624,8.2319736,Ukraine,637.0,State,49.4871968,31.2718321,United States,3565.0,State,39.7837304,-100.4458825,Uruguay,52.0,State,-32.8755548,-56.0201525
2011-02-27,Argentina,62.0,Nation,-34.9964963,-64.9672817,Australia,192.0,State,-24.7761086,134.755,Austria,972.0,State,47.2000338,13.199959,Belgium,116.0,State,50.6402809,4.6667145,Bolivia,186.0,State,-17.0568696,-64.9912286,Brazil,150,State,-10.3333333,-53.2,Bulgaria,938.0,State,42.6073975,25.4856617,Canada,2182.0,State,61.0666922,-107.9917071,Chile,1.0,State,-31.7613365,-71.3187697,France,33.0,State,46.603354,1.8883335,Germany,1037.0,State,51.0834196,10.4234469,Hungary,182.0,State,47.1817585,19.5060937,Japan,268.0,State,36.5748441,139.2394179,Mexico,1435.0,State,19.4326296,-99.1331785,Netherlands,34.0,State,52.5001698,5.7480821,New Zealand,14.0,State,-41.5000831,172.8344077,Norway,73.0,State,60.5000209,9.0999715,Paraguay,133.0,State,-23.3165935,-58.1693445,Peru,94,State,-6.8699697,-75.0458515,Poland,120.0,State,52.215933,19.134422,Romania,1088.0,State,45.9852129,24.6859225,Russia,976.0,State,64.6863136,97.7453061,South Africa,2062.0,State,-28.8166236,24.991639,Spain,20.0,State,39.3262345,-4.8380649,Sweden,14.0,State,59.6749712,14.5208584,Switzerland,82.0,State,46.7985624,8.2319736,Ukraine,727.0,State,49.4871968,31.2718321,United States,2980.0,State,39.7837304,-100.4458825,Uruguay,53.0,State,-32.8755548,-56.0201525
2011-03-06,Argentina,61.0,Nation,-34.9964963,-64.9672817,Australia,210.0,State,-24.7761086,134.755,Austria,940.0,State,47.2000338,13.199959,Belgium,79.0,State,50.6402809,4.6667145,Bolivia,196.0,State,-17.0568696,-64.9912286,Brazil,152,State,-10.3333333,-53.2,Bulgaria,814.0,State,42.6073975,25.4856617,Canada,2023.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,20.0,State,46.603354,1.8883335,Germany,1003.0,State,51.0834196,10.4234469,Hungary,152.0,State,47.1817585,19.5060937,Japan,220.0,State,36.5748441,139.2394179,Mexico,1472.0,State,19.4326296,-99.1331785,Netherlands,31.0,State,52.5001698,5.7480821,New Zealand,14.0,State,-41.5000831,172.8344077,Norway,59.0,State,60.5000209,9.0999715,Paraguay,153.0,State,-23.3165935,-58.1693445,Peru,102,State,-6.8699697,-75.0458515,Poland,102.0,State,52.215933,19.134422,Romania,1013.0,State,45.9852129,24.6859225,Russia,848.0,State,64.6863136,97.7453061,South Africa,2126.0,State,-28.8166236,24.991639,Spain,18.0,State,39.3262345,-4.8380649,Sweden,10.0,State,59.6749712,14.5208584,Switzerland,69.0,State,46.7985624,8.2319736,Ukraine,683.0,State,49.4871968,31.2718321,United States,2482.0,State,39.7837304,-100.4458825,Uruguay,55.0,State,-32.8755548,-56.0201525
