Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2012-09-09,New Zealand,64,Nation,-41.5000831,172.8344077,North Island,64,State,-38.00353045,175.95785260835657,South Island,62.0,State,54.52476,-5.580055623278962
2012-09-16,New Zealand,65,Nation,-41.5000831,172.8344077,North Island,69,State,-38.00353045,175.95785260835657,South Island,48.0,State,54.52476,-5.580055623278962
2012-09-23,New Zealand,57,Nation,-41.5000831,172.8344077,North Island,60,State,-38.00353045,175.95785260835657,South Island,63.0,State,54.52476,-5.580055623278962
2012-09-30,New Zealand,42,Nation,-41.5000831,172.8344077,North Island,43,State,-38.00353045,175.95785260835657,South Island,47.0,State,54.52476,-5.580055623278962
2012-10-07,New Zealand,40,Nation,-41.5000831,172.8344077,North Island,37,State,-38.00353045,175.95785260835657,South Island,47.0,State,54.52476,-5.580055623278962
2012-10-14,New Zealand,35,Nation,-41.5000831,172.8344077,North Island,33,State,-38.00353045,175.95785260835657,South Island,47.0,State,54.52476,-5.580055623278962
2012-10-21,New Zealand,30,Nation,-41.5000831,172.8344077,North Island,30,State,-38.00353045,175.95785260835657,South Island,34.0,State,54.52476,-5.580055623278962
2012-10-28,New Zealand,24,Nation,-41.5000831,172.8344077,North Island,25,State,-38.00353045,175.95785260835657,South Island,24.0,State,54.52476,-5.580055623278962
2012-11-04,New Zealand,20,Nation,-41.5000831,172.8344077,North Island,20,State,-38.00353045,175.95785260835657,South Island,19.0,State,54.52476,-5.580055623278962
2012-11-11,New Zealand,21,Nation,-41.5000831,172.8344077,North Island,21,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2012-11-18,New Zealand,25,Nation,-41.5000831,172.8344077,North Island,24,State,-38.00353045,175.95785260835657,South Island,23.0,State,54.52476,-5.580055623278962
2012-11-25,New Zealand,21,Nation,-41.5000831,172.8344077,North Island,20,State,-38.00353045,175.95785260835657,South Island,27.0,State,54.52476,-5.580055623278962
2012-12-02,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,19,State,-38.00353045,175.95785260835657,South Island,25.0,State,54.52476,-5.580055623278962
2012-12-09,New Zealand,15,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,18.0,State,54.52476,-5.580055623278962
2012-12-16,New Zealand,14,Nation,-41.5000831,172.8344077,North Island,13,State,-38.00353045,175.95785260835657,South Island,17.0,State,54.52476,-5.580055623278962
2012-12-23,New Zealand,12,Nation,-41.5000831,172.8344077,North Island,12,State,-38.00353045,175.95785260835657,South Island,17.0,State,54.52476,-5.580055623278962
2012-12-30,New Zealand,17,Nation,-41.5000831,172.8344077,North Island,17,State,-38.00353045,175.95785260835657,South Island,18.0,State,54.52476,-5.580055623278962
2013-01-06,New Zealand,13,Nation,-41.5000831,172.8344077,North Island,13,State,-38.00353045,175.95785260835657,South Island,14.0,State,54.52476,-5.580055623278962
2013-01-13,New Zealand,12,Nation,-41.5000831,172.8344077,North Island,13,State,-38.00353045,175.95785260835657,South Island,12.0,State,54.52476,-5.580055623278962
2013-01-20,New Zealand,10,Nation,-41.5000831,172.8344077,North Island,9,State,-38.00353045,175.95785260835657,South Island,11.0,State,54.52476,-5.580055623278962
2013-01-27,New Zealand,12,Nation,-41.5000831,172.8344077,North Island,12,State,-38.00353045,175.95785260835657,South Island,11.0,State,54.52476,-5.580055623278962
2013-02-03,New Zealand,10,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,12.0,State,54.52476,-5.580055623278962
2013-02-10,New Zealand,13,Nation,-41.5000831,172.8344077,North Island,12,State,-38.00353045,175.95785260835657,South Island,12.0,State,54.52476,-5.580055623278962
2013-02-17,New Zealand,17,Nation,-41.5000831,172.8344077,North Island,16,State,-38.00353045,175.95785260835657,South Island,17.0,State,54.52476,-5.580055623278962
2013-02-24,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,18,State,-38.00353045,175.95785260835657,South Island,24.0,State,54.52476,-5.580055623278962
2013-03-03,New Zealand,21,Nation,-41.5000831,172.8344077,North Island,19,State,-38.00353045,175.95785260835657,South Island,30.0,State,54.52476,-5.580055623278962
2013-03-10,New Zealand,21,Nation,-41.5000831,172.8344077,North Island,21,State,-38.00353045,175.95785260835657,South Island,29.0,State,54.52476,-5.580055623278962
2013-03-17,New Zealand,18,Nation,-41.5000831,172.8344077,North Island,17,State,-38.00353045,175.95785260835657,South Island,24.0,State,54.52476,-5.580055623278962
2013-03-24,New Zealand,18,Nation,-41.5000831,172.8344077,North Island,16,State,-38.00353045,175.95785260835657,South Island,27.0,State,54.52476,-5.580055623278962
2013-03-31,New Zealand,21,Nation,-41.5000831,172.8344077,North Island,20,State,-38.00353045,175.95785260835657,South Island,23.0,State,54.52476,-5.580055623278962
2013-04-07,New Zealand,27,Nation,-41.5000831,172.8344077,North Island,26,State,-38.00353045,175.95785260835657,South Island,23.0,State,54.52476,-5.580055623278962
2013-04-14,New Zealand,25,Nation,-41.5000831,172.8344077,North Island,25,State,-38.00353045,175.95785260835657,South Island,24.0,State,54.52476,-5.580055623278962
2013-04-21,New Zealand,23,Nation,-41.5000831,172.8344077,North Island,23,State,-38.00353045,175.95785260835657,South Island,22.0,State,54.52476,-5.580055623278962
2013-04-28,New Zealand,23,Nation,-41.5000831,172.8344077,North Island,23,State,-38.00353045,175.95785260835657,South Island,22.0,State,54.52476,-5.580055623278962
2013-05-05,New Zealand,22,Nation,-41.5000831,172.8344077,North Island,21,State,-38.00353045,175.95785260835657,South Island,26.0,State,54.52476,-5.580055623278962
2013-05-12,New Zealand,32,Nation,-41.5000831,172.8344077,North Island,30,State,-38.00353045,175.95785260835657,South Island,33.0,State,54.52476,-5.580055623278962
2013-05-19,New Zealand,32,Nation,-41.5000831,172.8344077,North Island,31,State,-38.00353045,175.95785260835657,South Island,40.0,State,54.52476,-5.580055623278962
2013-05-26,New Zealand,42,Nation,-41.5000831,172.8344077,North Island,41,State,-38.00353045,175.95785260835657,South Island,46.0,State,54.52476,-5.580055623278962
2013-06-02,New Zealand,48,Nation,-41.5000831,172.8344077,North Island,50,State,-38.00353045,175.95785260835657,South Island,42.0,State,54.52476,-5.580055623278962
2013-06-09,New Zealand,52,Nation,-41.5000831,172.8344077,North Island,52,State,-38.00353045,175.95785260835657,South Island,51.0,State,54.52476,-5.580055623278962
2013-06-16,New Zealand,46,Nation,-41.5000831,172.8344077,North Island,48,State,-38.00353045,175.95785260835657,South Island,40.0,State,54.52476,-5.580055623278962
2013-06-23,New Zealand,63,Nation,-41.5000831,172.8344077,North Island,59,State,-38.00353045,175.95785260835657,South Island,81.0,State,54.52476,-5.580055623278962
2013-06-30,New Zealand,71,Nation,-41.5000831,172.8344077,North Island,72,State,-38.00353045,175.95785260835657,South Island,74.0,State,54.52476,-5.580055623278962
2013-07-07,New Zealand,73,Nation,-41.5000831,172.8344077,North Island,74,State,-38.00353045,175.95785260835657,South Island,74.0,State,54.52476,-5.580055623278962
2013-07-14,New Zealand,76,Nation,-41.5000831,172.8344077,North Island,80,State,-38.00353045,175.95785260835657,South Island,58.0,State,54.52476,-5.580055623278962
2013-07-21,New Zealand,76,Nation,-41.5000831,172.8344077,North Island,77,State,-38.00353045,175.95785260835657,South Island,69.0,State,54.52476,-5.580055623278962
2013-07-28,New Zealand,93,Nation,-41.5000831,172.8344077,North Island,88,State,-38.00353045,175.95785260835657,South Island,106.0,State,54.52476,-5.580055623278962
2013-08-04,New Zealand,91,Nation,-41.5000831,172.8344077,North Island,82,State,-38.00353045,175.95785260835657,South Island,119.0,State,54.52476,-5.580055623278962
2013-08-11,New Zealand,94,Nation,-41.5000831,172.8344077,North Island,89,State,-38.00353045,175.95785260835657,South Island,119.0,State,54.52476,-5.580055623278962
2013-08-18,New Zealand,86,Nation,-41.5000831,172.8344077,North Island,81,State,-38.00353045,175.95785260835657,South Island,115.0,State,54.52476,-5.580055623278962
2013-08-25,New Zealand,103,Nation,-41.5000831,172.8344077,North Island,98,State,-38.00353045,175.95785260835657,South Island,121.0,State,54.52476,-5.580055623278962
2013-09-01,New Zealand,123,Nation,-41.5000831,172.8344077,North Island,118,State,-38.00353045,175.95785260835657,South Island,140.0,State,54.52476,-5.580055623278962
2013-09-08,New Zealand,110,Nation,-41.5000831,172.8344077,North Island,104,State,-38.00353045,175.95785260835657,South Island,128.0,State,54.52476,-5.580055623278962
2013-09-15,New Zealand,91,Nation,-41.5000831,172.8344077,North Island,88,State,-38.00353045,175.95785260835657,South Island,104.0,State,54.52476,-5.580055623278962
2013-09-22,New Zealand,91,Nation,-41.5000831,172.8344077,North Island,80,State,-38.00353045,175.95785260835657,South Island,146.0,State,54.52476,-5.580055623278962
2013-09-29,New Zealand,73,Nation,-41.5000831,172.8344077,North Island,65,State,-38.00353045,175.95785260835657,South Island,110.0,State,54.52476,-5.580055623278962
2013-10-06,New Zealand,54,Nation,-41.5000831,172.8344077,North Island,46,State,-38.00353045,175.95785260835657,South Island,99.0,State,54.52476,-5.580055623278962
2013-10-13,New Zealand,44,Nation,-41.5000831,172.8344077,North Island,39,State,-38.00353045,175.95785260835657,South Island,69.0,State,54.52476,-5.580055623278962
2013-10-20,New Zealand,39,Nation,-41.5000831,172.8344077,North Island,37,State,-38.00353045,175.95785260835657,South Island,51.0,State,54.52476,-5.580055623278962
2013-10-27,New Zealand,35,Nation,-41.5000831,172.8344077,North Island,34,State,-38.00353045,175.95785260835657,South Island,38.0,State,54.52476,-5.580055623278962
2013-11-03,New Zealand,31,Nation,-41.5000831,172.8344077,North Island,28,State,-38.00353045,175.95785260835657,South Island,42.0,State,54.52476,-5.580055623278962
2013-11-10,New Zealand,30,Nation,-41.5000831,172.8344077,North Island,30,State,-38.00353045,175.95785260835657,South Island,32.0,State,54.52476,-5.580055623278962
2013-11-17,New Zealand,23,Nation,-41.5000831,172.8344077,North Island,21,State,-38.00353045,175.95785260835657,South Island,31.0,State,54.52476,-5.580055623278962
2013-11-24,New Zealand,21,Nation,-41.5000831,172.8344077,North Island,20,State,-38.00353045,175.95785260835657,South Island,25.0,State,54.52476,-5.580055623278962
2013-12-01,New Zealand,20,Nation,-41.5000831,172.8344077,North Island,19,State,-38.00353045,175.95785260835657,South Island,27.0,State,54.52476,-5.580055623278962
2013-12-08,New Zealand,18,Nation,-41.5000831,172.8344077,North Island,17,State,-38.00353045,175.95785260835657,South Island,23.0,State,54.52476,-5.580055623278962
2013-12-15,New Zealand,18,Nation,-41.5000831,172.8344077,North Island,17,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2013-12-22,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2013-12-29,New Zealand,20,Nation,-41.5000831,172.8344077,North Island,19,State,-38.00353045,175.95785260835657,South Island,22.0,State,54.52476,-5.580055623278962
2014-01-05,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,18,State,-38.00353045,175.95785260835657,South Island,30.0,State,54.52476,-5.580055623278962
2014-01-12,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,19,State,-38.00353045,175.95785260835657,South Island,23.0,State,54.52476,-5.580055623278962
2014-01-19,New Zealand,13,Nation,-41.5000831,172.8344077,North Island,13,State,-38.00353045,175.95785260835657,South Island,16.0,State,54.52476,-5.580055623278962
2014-01-26,New Zealand,10,Nation,-41.5000831,172.8344077,North Island,11,State,-38.00353045,175.95785260835657,South Island,10.0,State,54.52476,-5.580055623278962
2014-02-02,New Zealand,12,Nation,-41.5000831,172.8344077,North Island,12,State,-38.00353045,175.95785260835657,South Island,9.0,State,54.52476,-5.580055623278962
2014-02-09,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,17,State,-38.00353045,175.95785260835657,South Island,10.0,State,54.52476,-5.580055623278962
2014-02-16,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,16.0,State,54.52476,-5.580055623278962
2014-02-23,New Zealand,17,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,22.0,State,54.52476,-5.580055623278962
2014-03-02,New Zealand,25,Nation,-41.5000831,172.8344077,North Island,24,State,-38.00353045,175.95785260835657,South Island,27.0,State,54.52476,-5.580055623278962
2014-03-09,New Zealand,21,Nation,-41.5000831,172.8344077,North Island,22,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2014-03-16,New Zealand,24,Nation,-41.5000831,172.8344077,North Island,23,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2014-03-23,New Zealand,28,Nation,-41.5000831,172.8344077,North Island,24,State,-38.00353045,175.95785260835657,South Island,37.0,State,54.52476,-5.580055623278962
2014-03-30,New Zealand,31,Nation,-41.5000831,172.8344077,North Island,30,State,-38.00353045,175.95785260835657,South Island,40.0,State,54.52476,-5.580055623278962
2014-04-06,New Zealand,30,Nation,-41.5000831,172.8344077,North Island,29,State,-38.00353045,175.95785260835657,South Island,32.0,State,54.52476,-5.580055623278962
2014-04-13,New Zealand,25,Nation,-41.5000831,172.8344077,North Island,23,State,-38.00353045,175.95785260835657,South Island,34.0,State,54.52476,-5.580055623278962
2014-04-20,New Zealand,28,Nation,-41.5000831,172.8344077,North Island,26,State,-38.00353045,175.95785260835657,South Island,35.0,State,54.52476,-5.580055623278962
2014-04-27,New Zealand,38,Nation,-41.5000831,172.8344077,North Island,35,State,-38.00353045,175.95785260835657,South Island,52.0,State,54.52476,-5.580055623278962
2014-05-04,New Zealand,35,Nation,-41.5000831,172.8344077,North Island,32,State,-38.00353045,175.95785260835657,South Island,54.0,State,54.52476,-5.580055623278962
2014-05-11,New Zealand,45,Nation,-41.5000831,172.8344077,North Island,40,State,-38.00353045,175.95785260835657,South Island,69.0,State,54.52476,-5.580055623278962
2014-05-18,New Zealand,53,Nation,-41.5000831,172.8344077,North Island,49,State,-38.00353045,175.95785260835657,South Island,77.0,State,54.52476,-5.580055623278962
2014-05-25,New Zealand,66,Nation,-41.5000831,172.8344077,North Island,66,State,-38.00353045,175.95785260835657,South Island,64.0,State,54.52476,-5.580055623278962
2014-06-01,New Zealand,81,Nation,-41.5000831,172.8344077,North Island,74,State,-38.00353045,175.95785260835657,South Island,102.0,State,54.52476,-5.580055623278962
2014-06-08,New Zealand,79,Nation,-41.5000831,172.8344077,North Island,74,State,-38.00353045,175.95785260835657,South Island,100.0,State,54.52476,-5.580055623278962
2014-06-15,New Zealand,84,Nation,-41.5000831,172.8344077,North Island,77,State,-38.00353045,175.95785260835657,South Island,102.0,State,54.52476,-5.580055623278962
2014-06-22,New Zealand,114,Nation,-41.5000831,172.8344077,North Island,99,State,-38.00353045,175.95785260835657,South Island,179.0,State,54.52476,-5.580055623278962
2014-06-29,New Zealand,132,Nation,-41.5000831,172.8344077,North Island,126,State,-38.00353045,175.95785260835657,South Island,155.0,State,54.52476,-5.580055623278962
2014-07-06,New Zealand,174,Nation,-41.5000831,172.8344077,North Island,173,State,-38.00353045,175.95785260835657,South Island,178.0,State,54.52476,-5.580055623278962
2014-07-13,New Zealand,157,Nation,-41.5000831,172.8344077,North Island,151,State,-38.00353045,175.95785260835657,South Island,185.0,State,54.52476,-5.580055623278962
2014-07-20,New Zealand,171,Nation,-41.5000831,172.8344077,North Island,175,State,-38.00353045,175.95785260835657,South Island,171.0,State,54.52476,-5.580055623278962
2014-07-27,New Zealand,166,Nation,-41.5000831,172.8344077,North Island,173,State,-38.00353045,175.95785260835657,South Island,138.0,State,54.52476,-5.580055623278962
2014-08-03,New Zealand,202,Nation,-41.5000831,172.8344077,North Island,204,State,-38.00353045,175.95785260835657,South Island,206.0,State,54.52476,-5.580055623278962
2014-08-10,New Zealand,176,Nation,-41.5000831,172.8344077,North Island,177,State,-38.00353045,175.95785260835657,South Island,171.0,State,54.52476,-5.580055623278962
2014-08-17,New Zealand,159,Nation,-41.5000831,172.8344077,North Island,155,State,-38.00353045,175.95785260835657,South Island,180.0,State,54.52476,-5.580055623278962
2014-08-24,New Zealand,159,Nation,-41.5000831,172.8344077,North Island,144,State,-38.00353045,175.95785260835657,South Island,240.0,State,54.52476,-5.580055623278962
2014-08-31,New Zealand,139,Nation,-41.5000831,172.8344077,North Island,136,State,-38.00353045,175.95785260835657,South Island,165.0,State,54.52476,-5.580055623278962
2014-09-07,New Zealand,115,Nation,-41.5000831,172.8344077,North Island,105,State,-38.00353045,175.95785260835657,South Island,166.0,State,54.52476,-5.580055623278962
2014-09-14,New Zealand,95,Nation,-41.5000831,172.8344077,North Island,83,State,-38.00353045,175.95785260835657,South Island,162.0,State,54.52476,-5.580055623278962
2014-09-21,New Zealand,79,Nation,-41.5000831,172.8344077,North Island,77,State,-38.00353045,175.95785260835657,South Island,84.0,State,54.52476,-5.580055623278962
2014-09-28,New Zealand,63,Nation,-41.5000831,172.8344077,North Island,57,State,-38.00353045,175.95785260835657,South Island,81.0,State,54.52476,-5.580055623278962
2014-10-05,New Zealand,55,Nation,-41.5000831,172.8344077,North Island,55,State,-38.00353045,175.95785260835657,South Island,60.0,State,54.52476,-5.580055623278962
2014-10-12,New Zealand,52,Nation,-41.5000831,172.8344077,North Island,53,State,-38.00353045,175.95785260835657,South Island,50.0,State,54.52476,-5.580055623278962
2014-10-19,New Zealand,38,Nation,-41.5000831,172.8344077,North Island,38,State,-38.00353045,175.95785260835657,South Island,42.0,State,54.52476,-5.580055623278962
2014-10-26,New Zealand,41,Nation,-41.5000831,172.8344077,North Island,40,State,-38.00353045,175.95785260835657,South Island,42.0,State,54.52476,-5.580055623278962
2014-11-02,New Zealand,35,Nation,-41.5000831,172.8344077,North Island,33,State,-38.00353045,175.95785260835657,South Island,43.0,State,54.52476,-5.580055623278962
2014-11-09,New Zealand,28,Nation,-41.5000831,172.8344077,North Island,27,State,-38.00353045,175.95785260835657,South Island,35.0,State,54.52476,-5.580055623278962
2014-11-16,New Zealand,29,Nation,-41.5000831,172.8344077,North Island,28,State,-38.00353045,175.95785260835657,South Island,36.0,State,54.52476,-5.580055623278962
2014-11-23,New Zealand,22,Nation,-41.5000831,172.8344077,North Island,22,State,-38.00353045,175.95785260835657,South Island,25.0,State,54.52476,-5.580055623278962
2014-11-30,New Zealand,20,Nation,-41.5000831,172.8344077,North Island,19,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2014-12-07,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,17,State,-38.00353045,175.95785260835657,South Island,24.0,State,54.52476,-5.580055623278962
2014-12-14,New Zealand,23,Nation,-41.5000831,172.8344077,North Island,22,State,-38.00353045,175.95785260835657,South Island,23.0,State,54.52476,-5.580055623278962
2014-12-21,New Zealand,23,Nation,-41.5000831,172.8344077,North Island,24,State,-38.00353045,175.95785260835657,South Island,23.0,State,54.52476,-5.580055623278962
2014-12-28,New Zealand,21,Nation,-41.5000831,172.8344077,North Island,20,State,-38.00353045,175.95785260835657,South Island,23.0,State,54.52476,-5.580055623278962
2015-01-04,New Zealand,22,Nation,-41.5000831,172.8344077,North Island,21,State,-38.00353045,175.95785260835657,South Island,22.0,State,54.52476,-5.580055623278962
2015-01-11,New Zealand,15,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,19.0,State,54.52476,-5.580055623278962
2015-01-18,New Zealand,12,Nation,-41.5000831,172.8344077,North Island,12,State,-38.00353045,175.95785260835657,South Island,14.0,State,54.52476,-5.580055623278962
2015-01-25,New Zealand,11,Nation,-41.5000831,172.8344077,North Island,11,State,-38.00353045,175.95785260835657,South Island,12.0,State,54.52476,-5.580055623278962
2015-02-01,New Zealand,14,Nation,-41.5000831,172.8344077,North Island,14,State,-38.00353045,175.95785260835657,South Island,14.0,State,54.52476,-5.580055623278962
2015-02-08,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,17,State,-38.00353045,175.95785260835657,South Island,16.0,State,54.52476,-5.580055623278962
2015-02-15,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,18,State,-38.00353045,175.95785260835657,South Island,20.0,State,54.52476,-5.580055623278962
2015-02-22,New Zealand,22,Nation,-41.5000831,172.8344077,North Island,21,State,-38.00353045,175.95785260835657,South Island,24.0,State,54.52476,-5.580055623278962
2015-03-01,New Zealand,23,Nation,-41.5000831,172.8344077,North Island,23,State,-38.00353045,175.95785260835657,South Island,23.0,State,54.52476,-5.580055623278962
2015-03-08,New Zealand,22,Nation,-41.5000831,172.8344077,North Island,21,State,-38.00353045,175.95785260835657,South Island,23.0,State,54.52476,-5.580055623278962
2015-03-15,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,19,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2015-03-22,New Zealand,14,Nation,-41.5000831,172.8344077,North Island,13,State,-38.00353045,175.95785260835657,South Island,15.0,State,54.52476,-5.580055623278962
2015-03-29,New Zealand,15,Nation,-41.5000831,172.8344077,North Island,14,State,-38.00353045,175.95785260835657,South Island,15.0,State,54.52476,-5.580055623278962
2015-04-05,New Zealand,15,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,16.0,State,54.52476,-5.580055623278962
2015-04-12,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,16,State,-38.00353045,175.95785260835657,South Island,19.0,State,54.52476,-5.580055623278962
2015-04-19,New Zealand,15,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,16.0,State,54.52476,-5.580055623278962
2015-04-26,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,17.0,State,54.52476,-5.580055623278962
2015-05-03,New Zealand,15,Nation,-41.5000831,172.8344077,North Island,14,State,-38.00353045,175.95785260835657,South Island,18.0,State,54.52476,-5.580055623278962
2015-05-10,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,19.0,State,54.52476,-5.580055623278962
2015-05-17,New Zealand,17,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2015-05-24,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,18,State,-38.00353045,175.95785260835657,South Island,24.0,State,54.52476,-5.580055623278962
2015-05-31,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,18,State,-38.00353045,175.95785260835657,South Island,24.0,State,54.52476,-5.580055623278962
2015-06-07,New Zealand,22,Nation,-41.5000831,172.8344077,North Island,20,State,-38.00353045,175.95785260835657,South Island,32.0,State,54.52476,-5.580055623278962
2015-06-14,New Zealand,29,Nation,-41.5000831,172.8344077,North Island,23,State,-38.00353045,175.95785260835657,South Island,55.0,State,54.52476,-5.580055623278962
2015-06-21,New Zealand,35,Nation,-41.5000831,172.8344077,North Island,28,State,-38.00353045,175.95785260835657,South Island,63.0,State,54.52476,-5.580055623278962
2015-06-28,New Zealand,43,Nation,-41.5000831,172.8344077,North Island,34,State,-38.00353045,175.95785260835657,South Island,81.0,State,54.52476,-5.580055623278962
2015-07-05,New Zealand,57,Nation,-41.5000831,172.8344077,North Island,48,State,-38.00353045,175.95785260835657,South Island,93.0,State,54.52476,-5.580055623278962
2015-07-12,New Zealand,55,Nation,-41.5000831,172.8344077,North Island,45,State,-38.00353045,175.95785260835657,South Island,94.0,State,54.52476,-5.580055623278962
2015-07-19,New Zealand,43,Nation,-41.5000831,172.8344077,North Island,37,State,-38.00353045,175.95785260835657,South Island,67.0,State,54.52476,-5.580055623278962
2015-07-26,New Zealand,44,Nation,-41.5000831,172.8344077,North Island,36,State,-38.00353045,175.95785260835657,South Island,72.0,State,54.52476,-5.580055623278962
2015-08-02,New Zealand,55,Nation,-41.5000831,172.8344077,North Island,44,State,-38.00353045,175.95785260835657,South Island,98.0,State,54.52476,-5.580055623278962
2015-08-09,New Zealand,52,Nation,-41.5000831,172.8344077,North Island,43,State,-38.00353045,175.95785260835657,South Island,84.0,State,54.52476,-5.580055623278962
