Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2007-01-07,Canada,3099,Nation,61.0666922,-107.9917071,Alberta,2425.0,State,55.001251,-115.002136,British Columbia,2422,State,55.001251,-125.002441,Manitoba,3289.0,State,55.001251,-97.001038,New Brunswick,2771.0,State,46.500283,-66.750183,Newfoundland and Labrador,4437.0,State,53.8217327,-61.2295532,Nova Scotia,3874.0,State,45.1960403,-63.1653789,Ontario,3457,State,50.000678,-86.000977,Saskatchewan,3908.0,State,55.5321257,-106.1412243,Quebec,2962,State,52.4760892,-71.8258668
2007-01-14,Canada,2748,Nation,61.0666922,-107.9917071,Alberta,2657.0,State,55.001251,-115.002136,British Columbia,2694,State,55.001251,-125.002441,Manitoba,2938.0,State,55.001251,-97.001038,New Brunswick,2329.0,State,46.500283,-66.750183,Newfoundland and Labrador,4140.0,State,53.8217327,-61.2295532,Nova Scotia,2980.0,State,45.1960403,-63.1653789,Ontario,2980,State,50.000678,-86.000977,Saskatchewan,2808.0,State,55.5321257,-106.1412243,Quebec,2272,State,52.4760892,-71.8258668
2007-01-21,Canada,2844,Nation,61.0666922,-107.9917071,Alberta,2352.0,State,55.001251,-115.002136,British Columbia,3190,State,55.001251,-125.002441,Manitoba,2643.0,State,55.001251,-97.001038,New Brunswick,1905.0,State,46.500283,-66.750183,Newfoundland and Labrador,3798.0,State,53.8217327,-61.2295532,Nova Scotia,2981.0,State,45.1960403,-63.1653789,Ontario,3129,State,50.000678,-86.000977,Saskatchewan,2803.0,State,55.5321257,-106.1412243,Quebec,2113,State,52.4760892,-71.8258668
2007-01-28,Canada,2965,Nation,61.0666922,-107.9917071,Alberta,2104.0,State,55.001251,-115.002136,British Columbia,3382,State,55.001251,-125.002441,Manitoba,2805.0,State,55.001251,-97.001038,New Brunswick,2464.0,State,46.500283,-66.750183,Newfoundland and Labrador,3618.0,State,53.8217327,-61.2295532,Nova Scotia,4830.0,State,45.1960403,-63.1653789,Ontario,3312,State,50.000678,-86.000977,Saskatchewan,3050.0,State,55.5321257,-106.1412243,Quebec,2066,State,52.4760892,-71.8258668
2007-02-04,Canada,3309,Nation,61.0666922,-107.9917071,Alberta,2957.0,State,55.001251,-115.002136,British Columbia,3948,State,55.001251,-125.002441,Manitoba,2842.0,State,55.001251,-97.001038,New Brunswick,2591.0,State,46.500283,-66.750183,Newfoundland and Labrador,3939.0,State,53.8217327,-61.2295532,Nova Scotia,4546.0,State,45.1960403,-63.1653789,Ontario,3402,State,50.000678,-86.000977,Saskatchewan,3212.0,State,55.5321257,-106.1412243,Quebec,2411,State,52.4760892,-71.8258668
2007-02-11,Canada,3456,Nation,61.0666922,-107.9917071,Alberta,3019.0,State,55.001251,-115.002136,British Columbia,3992,State,55.001251,-125.002441,Manitoba,4032.0,State,55.001251,-97.001038,New Brunswick,3355.0,State,46.500283,-66.750183,Newfoundland and Labrador,4210.0,State,53.8217327,-61.2295532,Nova Scotia,5718.0,State,45.1960403,-63.1653789,Ontario,3442,State,50.000678,-86.000977,Saskatchewan,3418.0,State,55.5321257,-106.1412243,Quebec,2525,State,52.4760892,-71.8258668
2007-02-18,Canada,3340,Nation,61.0666922,-107.9917071,Alberta,3037.0,State,55.001251,-115.002136,British Columbia,3202,State,55.001251,-125.002441,Manitoba,3277.0,State,55.001251,-97.001038,New Brunswick,5086.0,State,46.500283,-66.750183,Newfoundland and Labrador,5066.0,State,53.8217327,-61.2295532,Nova Scotia,5403.0,State,45.1960403,-63.1653789,Ontario,3312,State,50.000678,-86.000977,Saskatchewan,2773.0,State,55.5321257,-106.1412243,Quebec,2986,State,52.4760892,-71.8258668
2007-02-25,Canada,3006,Nation,61.0666922,-107.9917071,Alberta,2646.0,State,55.001251,-115.002136,British Columbia,2709,State,55.001251,-125.002441,Manitoba,2764.0,State,55.001251,-97.001038,New Brunswick,6006.0,State,46.500283,-66.750183,Newfoundland and Labrador,5347.0,State,53.8217327,-61.2295532,Nova Scotia,6668.0,State,45.1960403,-63.1653789,Ontario,2835,State,50.000678,-86.000977,Saskatchewan,2188.0,State,55.5321257,-106.1412243,Quebec,3069,State,52.4760892,-71.8258668
2007-03-04,Canada,2845,Nation,61.0666922,-107.9917071,Alberta,2678.0,State,55.001251,-115.002136,British Columbia,2741,State,55.001251,-125.002441,Manitoba,2490.0,State,55.001251,-97.001038,New Brunswick,5025.0,State,46.500283,-66.750183,Newfoundland and Labrador,4788.0,State,53.8217327,-61.2295532,Nova Scotia,5830.0,State,45.1960403,-63.1653789,Ontario,2678,State,50.000678,-86.000977,Saskatchewan,1968.0,State,55.5321257,-106.1412243,Quebec,2810,State,52.4760892,-71.8258668
2007-03-11,Canada,2311,Nation,61.0666922,-107.9917071,Alberta,2342.0,State,55.001251,-115.002136,British Columbia,1972,State,55.001251,-125.002441,Manitoba,1866.0,State,55.001251,-97.001038,New Brunswick,4008.0,State,46.500283,-66.750183,Newfoundland and Labrador,4632.0,State,53.8217327,-61.2295532,Nova Scotia,3715.0,State,45.1960403,-63.1653789,Ontario,2211,State,50.000678,-86.000977,Saskatchewan,1970.0,State,55.5321257,-106.1412243,Quebec,2484,State,52.4760892,-71.8258668
2007-03-18,Canada,1847,Nation,61.0666922,-107.9917071,Alberta,1883.0,State,55.001251,-115.002136,British Columbia,1799,State,55.001251,-125.002441,Manitoba,1672.0,State,55.001251,-97.001038,New Brunswick,2646.0,State,46.500283,-66.750183,Newfoundland and Labrador,3949.0,State,53.8217327,-61.2295532,Nova Scotia,2541.0,State,45.1960403,-63.1653789,Ontario,1840,State,50.000678,-86.000977,Saskatchewan,2104.0,State,55.5321257,-106.1412243,Quebec,1823,State,52.4760892,-71.8258668
2007-03-25,Canada,1618,Nation,61.0666922,-107.9917071,Alberta,1887.0,State,55.001251,-115.002136,British Columbia,1684,State,55.001251,-125.002441,Manitoba,1531.0,State,55.001251,-97.001038,New Brunswick,2039.0,State,46.500283,-66.750183,Newfoundland and Labrador,3506.0,State,53.8217327,-61.2295532,Nova Scotia,2244.0,State,45.1960403,-63.1653789,Ontario,1480,State,50.000678,-86.000977,Saskatchewan,1856.0,State,55.5321257,-106.1412243,Quebec,1645,State,52.4760892,-71.8258668
2007-04-01,Canada,1588,Nation,61.0666922,-107.9917071,Alberta,1514.0,State,55.001251,-115.002136,British Columbia,1509,State,55.001251,-125.002441,Manitoba,1263.0,State,55.001251,-97.001038,New Brunswick,1767.0,State,46.500283,-66.750183,Newfoundland and Labrador,3414.0,State,53.8217327,-61.2295532,Nova Scotia,2122.0,State,45.1960403,-63.1653789,Ontario,1439,State,50.000678,-86.000977,Saskatchewan,1939.0,State,55.5321257,-106.1412243,Quebec,1768,State,52.4760892,-71.8258668
2007-04-08,Canada,1744,Nation,61.0666922,-107.9917071,Alberta,1590.0,State,55.001251,-115.002136,British Columbia,1821,State,55.001251,-125.002441,Manitoba,1345.0,State,55.001251,-97.001038,New Brunswick,2255.0,State,46.500283,-66.750183,Newfoundland and Labrador,2980.0,State,53.8217327,-61.2295532,Nova Scotia,2395.0,State,45.1960403,-63.1653789,Ontario,1668,State,50.000678,-86.000977,Saskatchewan,2196.0,State,55.5321257,-106.1412243,Quebec,1653,State,52.4760892,-71.8258668
2007-04-15,Canada,1513,Nation,61.0666922,-107.9917071,Alberta,1211.0,State,55.001251,-115.002136,British Columbia,1323,State,55.001251,-125.002441,Manitoba,1608.0,State,55.001251,-97.001038,New Brunswick,2122.0,State,46.500283,-66.750183,Newfoundland and Labrador,2967.0,State,53.8217327,-61.2295532,Nova Scotia,2074.0,State,45.1960403,-63.1653789,Ontario,1513,State,50.000678,-86.000977,Saskatchewan,1902.0,State,55.5321257,-106.1412243,Quebec,1631,State,52.4760892,-71.8258668
2007-04-22,Canada,1326,Nation,61.0666922,-107.9917071,Alberta,1295.0,State,55.001251,-115.002136,British Columbia,1520,State,55.001251,-125.002441,Manitoba,1439.0,State,55.001251,-97.001038,New Brunswick,1839.0,State,46.500283,-66.750183,Newfoundland and Labrador,2996.0,State,53.8217327,-61.2295532,Nova Scotia,1785.0,State,45.1960403,-63.1653789,Ontario,1266,State,50.000678,-86.000977,Saskatchewan,1500.0,State,55.5321257,-106.1412243,Quebec,1308,State,52.4760892,-71.8258668
2007-04-29,Canada,1258,Nation,61.0666922,-107.9917071,Alberta,1267.0,State,55.001251,-115.002136,British Columbia,1434,State,55.001251,-125.002441,Manitoba,1289.0,State,55.001251,-97.001038,New Brunswick,1658.0,State,46.500283,-66.750183,Newfoundland and Labrador,2684.0,State,53.8217327,-61.2295532,Nova Scotia,1576.0,State,45.1960403,-63.1653789,Ontario,1239,State,50.000678,-86.000977,Saskatchewan,1469.0,State,55.5321257,-106.1412243,Quebec,1057,State,52.4760892,-71.8258668
2007-05-06,Canada,1188,Nation,61.0666922,-107.9917071,Alberta,1364.0,State,55.001251,-115.002136,British Columbia,1206,State,55.001251,-125.002441,Manitoba,1091.0,State,55.001251,-97.001038,New Brunswick,1450.0,State,46.500283,-66.750183,Newfoundland and Labrador,2290.0,State,53.8217327,-61.2295532,Nova Scotia,1710.0,State,45.1960403,-63.1653789,Ontario,1091,State,50.000678,-86.000977,Saskatchewan,1493.0,State,55.5321257,-106.1412243,Quebec,1135,State,52.4760892,-71.8258668
2007-05-13,Canada,1054,Nation,61.0666922,-107.9917071,Alberta,1286.0,State,55.001251,-115.002136,British Columbia,1112,State,55.001251,-125.002441,Manitoba,982.0,State,55.001251,-97.001038,New Brunswick,1289.0,State,46.500283,-66.750183,Newfoundland and Labrador,2235.0,State,53.8217327,-61.2295532,Nova Scotia,1498.0,State,45.1960403,-63.1653789,Ontario,991,State,50.000678,-86.000977,Saskatchewan,1594.0,State,55.5321257,-106.1412243,Quebec,860,State,52.4760892,-71.8258668
2007-05-20,Canada,920,Nation,61.0666922,-107.9917071,Alberta,1260.0,State,55.001251,-115.002136,British Columbia,849,State,55.001251,-125.002441,Manitoba,930.0,State,55.001251,-97.001038,New Brunswick,1278.0,State,46.500283,-66.750183,Newfoundland and Labrador,2051.0,State,53.8217327,-61.2295532,Nova Scotia,1352.0,State,45.1960403,-63.1653789,Ontario,872,State,50.000678,-86.000977,Saskatchewan,1400.0,State,55.5321257,-106.1412243,Quebec,721,State,52.4760892,-71.8258668
2007-05-27,Canada,947,Nation,61.0666922,-107.9917071,Alberta,1125.0,State,55.001251,-115.002136,British Columbia,1049,State,55.001251,-125.002441,Manitoba,1033.0,State,55.001251,-97.001038,New Brunswick,1247.0,State,46.500283,-66.750183,Newfoundland and Labrador,2097.0,State,53.8217327,-61.2295532,Nova Scotia,1189.0,State,45.1960403,-63.1653789,Ontario,806,State,50.000678,-86.000977,Saskatchewan,1320.0,State,55.5321257,-106.1412243,Quebec,872,State,52.4760892,-71.8258668
2007-06-03,Canada,760,Nation,61.0666922,-107.9917071,Alberta,828.0,State,55.001251,-115.002136,British Columbia,729,State,55.001251,-125.002441,Manitoba,1025.0,State,55.001251,-97.001038,New Brunswick,1285.0,State,46.500283,-66.750183,Newfoundland and Labrador,1817.0,State,53.8217327,-61.2295532,Nova Scotia,1022.0,State,45.1960403,-63.1653789,Ontario,739,State,50.000678,-86.000977,Saskatchewan,1244.0,State,55.5321257,-106.1412243,Quebec,681,State,52.4760892,-71.8258668
2007-06-10,Canada,776,Nation,61.0666922,-107.9917071,Alberta,796.0,State,55.001251,-115.002136,British Columbia,875,State,55.001251,-125.002441,Manitoba,1075.0,State,55.001251,-97.001038,New Brunswick,1216.0,State,46.500283,-66.750183,Newfoundland and Labrador,1723.0,State,53.8217327,-61.2295532,Nova Scotia,1137.0,State,45.1960403,-63.1653789,Ontario,704,State,50.000678,-86.000977,Saskatchewan,1118.0,State,55.5321257,-106.1412243,Quebec,619,State,52.4760892,-71.8258668
2007-06-17,Canada,783,Nation,61.0666922,-107.9917071,Alberta,1140.0,State,55.001251,-115.002136,British Columbia,951,State,55.001251,-125.002441,Manitoba,1043.0,State,55.001251,-97.001038,New Brunswick,1166.0,State,46.500283,-66.750183,Newfoundland and Labrador,1662.0,State,53.8217327,-61.2295532,Nova Scotia,971.0,State,45.1960403,-63.1653789,Ontario,732,State,50.000678,-86.000977,Saskatchewan,955.0,State,55.5321257,-106.1412243,Quebec,514,State,52.4760892,-71.8258668
2007-06-24,Canada,770,Nation,61.0666922,-107.9917071,Alberta,1003.0,State,55.001251,-115.002136,British Columbia,963,State,55.001251,-125.002441,Manitoba,1066.0,State,55.001251,-97.001038,New Brunswick,1149.0,State,46.500283,-66.750183,Newfoundland and Labrador,1773.0,State,53.8217327,-61.2295532,Nova Scotia,981.0,State,45.1960403,-63.1653789,Ontario,710,State,50.000678,-86.000977,Saskatchewan,933.0,State,55.5321257,-106.1412243,Quebec,491,State,52.4760892,-71.8258668
2007-07-01,Canada,743,Nation,61.0666922,-107.9917071,Alberta,1011.0,State,55.001251,-115.002136,British Columbia,743,State,55.001251,-125.002441,Manitoba,1049.0,State,55.001251,-97.001038,New Brunswick,1084.0,State,46.500283,-66.750183,Newfoundland and Labrador,1688.0,State,53.8217327,-61.2295532,Nova Scotia,1039.0,State,45.1960403,-63.1653789,Ontario,736,State,50.000678,-86.000977,Saskatchewan,918.0,State,55.5321257,-106.1412243,Quebec,442,State,52.4760892,-71.8258668
2007-07-08,Canada,778,Nation,61.0666922,-107.9917071,Alberta,985.0,State,55.001251,-115.002136,British Columbia,1025,State,55.001251,-125.002441,Manitoba,1071.0,State,55.001251,-97.001038,New Brunswick,948.0,State,46.500283,-66.750183,Newfoundland and Labrador,1640.0,State,53.8217327,-61.2295532,Nova Scotia,939.0,State,45.1960403,-63.1653789,Ontario,685,State,50.000678,-86.000977,Saskatchewan,883.0,State,55.5321257,-106.1412243,Quebec,486,State,52.4760892,-71.8258668
2007-07-15,Canada,616,Nation,61.0666922,-107.9917071,Alberta,989.0,State,55.001251,-115.002136,British Columbia,673,State,55.001251,-125.002441,Manitoba,1152.0,State,55.001251,-97.001038,New Brunswick,938.0,State,46.500283,-66.750183,Newfoundland and Labrador,1476.0,State,53.8217327,-61.2295532,Nova Scotia,1054.0,State,45.1960403,-63.1653789,Ontario,562,State,50.000678,-86.000977,Saskatchewan,882.0,State,55.5321257,-106.1412243,Quebec,359,State,52.4760892,-71.8258668
2007-07-22,Canada,635,Nation,61.0666922,-107.9917071,Alberta,775.0,State,55.001251,-115.002136,British Columbia,662,State,55.001251,-125.002441,Manitoba,1121.0,State,55.001251,-97.001038,New Brunswick,887.0,State,46.500283,-66.750183,Newfoundland and Labrador,1384.0,State,53.8217327,-61.2295532,Nova Scotia,997.0,State,45.1960403,-63.1653789,Ontario,619,State,50.000678,-86.000977,Saskatchewan,1028.0,State,55.5321257,-106.1412243,Quebec,410,State,52.4760892,-71.8258668
2007-07-29,Canada,588,Nation,61.0666922,-107.9917071,Alberta,801.0,State,55.001251,-115.002136,British Columbia,659,State,55.001251,-125.002441,Manitoba,997.0,State,55.001251,-97.001038,New Brunswick,808.0,State,46.500283,-66.750183,Newfoundland and Labrador,1394.0,State,53.8217327,-61.2295532,Nova Scotia,1113.0,State,45.1960403,-63.1653789,Ontario,510,State,50.000678,-86.000977,Saskatchewan,1108.0,State,55.5321257,-106.1412243,Quebec,446,State,52.4760892,-71.8258668
2007-08-05,Canada,648,Nation,61.0666922,-107.9917071,Alberta,735.0,State,55.001251,-115.002136,British Columbia,583,State,55.001251,-125.002441,Manitoba,1056.0,State,55.001251,-97.001038,New Brunswick,779.0,State,46.500283,-66.750183,Newfoundland and Labrador,1446.0,State,53.8217327,-61.2295532,Nova Scotia,1247.0,State,45.1960403,-63.1653789,Ontario,628,State,50.000678,-86.000977,Saskatchewan,1130.0,State,55.5321257,-106.1412243,Quebec,432,State,52.4760892,-71.8258668
2007-08-12,Canada,590,Nation,61.0666922,-107.9917071,Alberta,675.0,State,55.001251,-115.002136,British Columbia,477,State,55.001251,-125.002441,Manitoba,946.0,State,55.001251,-97.001038,New Brunswick,731.0,State,46.500283,-66.750183,Newfoundland and Labrador,1303.0,State,53.8217327,-61.2295532,Nova Scotia,1005.0,State,45.1960403,-63.1653789,Ontario,641,State,50.000678,-86.000977,Saskatchewan,1087.0,State,55.5321257,-106.1412243,Quebec,422,State,52.4760892,-71.8258668
2007-08-19,Canada,668,Nation,61.0666922,-107.9917071,Alberta,822.0,State,55.001251,-115.002136,British Columbia,544,State,55.001251,-125.002441,Manitoba,1003.0,State,55.001251,-97.001038,New Brunswick,709.0,State,46.500283,-66.750183,Newfoundland and Labrador,1277.0,State,53.8217327,-61.2295532,Nova Scotia,892.0,State,45.1960403,-63.1653789,Ontario,610,State,50.000678,-86.000977,Saskatchewan,1269.0,State,55.5321257,-106.1412243,Quebec,567,State,52.4760892,-71.8258668
2007-08-26,Canada,740,Nation,61.0666922,-107.9917071,Alberta,1035.0,State,55.001251,-115.002136,British Columbia,765,State,55.001251,-125.002441,Manitoba,942.0,State,55.001251,-97.001038,New Brunswick,646.0,State,46.500283,-66.750183,Newfoundland and Labrador,1207.0,State,53.8217327,-61.2295532,Nova Scotia,860.0,State,45.1960403,-63.1653789,Ontario,731,State,50.000678,-86.000977,Saskatchewan,1335.0,State,55.5321257,-106.1412243,Quebec,551,State,52.4760892,-71.8258668
2007-09-02,Canada,832,Nation,61.0666922,-107.9917071,Alberta,1113.0,State,55.001251,-115.002136,British Columbia,706,State,55.001251,-125.002441,Manitoba,960.0,State,55.001251,-97.001038,New Brunswick,708.0,State,46.500283,-66.750183,Newfoundland and Labrador,1166.0,State,53.8217327,-61.2295532,Nova Scotia,804.0,State,45.1960403,-63.1653789,Ontario,718,State,50.000678,-86.000977,Saskatchewan,1514.0,State,55.5321257,-106.1412243,Quebec,720,State,52.4760892,-71.8258668
2007-09-09,Canada,933,Nation,61.0666922,-107.9917071,Alberta,1076.0,State,55.001251,-115.002136,British Columbia,983,State,55.001251,-125.002441,Manitoba,1010.0,State,55.001251,-97.001038,New Brunswick,792.0,State,46.500283,-66.750183,Newfoundland and Labrador,1121.0,State,53.8217327,-61.2295532,Nova Scotia,789.0,State,45.1960403,-63.1653789,Ontario,863,State,50.000678,-86.000977,Saskatchewan,1513.0,State,55.5321257,-106.1412243,Quebec,838,State,52.4760892,-71.8258668
2007-09-16,Canada,1274,Nation,61.0666922,-107.9917071,Alberta,1224.0,State,55.001251,-115.002136,British Columbia,1088,State,55.001251,-125.002441,Manitoba,1368.0,State,55.001251,-97.001038,New Brunswick,1047.0,State,46.500283,-66.750183,Newfoundland and Labrador,1104.0,State,53.8217327,-61.2295532,Nova Scotia,1241.0,State,45.1960403,-63.1653789,Ontario,1278,State,50.000678,-86.000977,Saskatchewan,1381.0,State,55.5321257,-106.1412243,Quebec,1173,State,52.4760892,-71.8258668
2007-09-23,Canada,1379,Nation,61.0666922,-107.9917071,Alberta,1516.0,State,55.001251,-115.002136,British Columbia,1402,State,55.001251,-125.002441,Manitoba,1283.0,State,55.001251,-97.001038,New Brunswick,1718.0,State,46.500283,-66.750183,Newfoundland and Labrador,1160.0,State,53.8217327,-61.2295532,Nova Scotia,1460.0,State,45.1960403,-63.1653789,Ontario,1376,State,50.000678,-86.000977,Saskatchewan,1467.0,State,55.5321257,-106.1412243,Quebec,1200,State,52.4760892,-71.8258668
2007-09-30,Canada,1465,Nation,61.0666922,-107.9917071,Alberta,1520.0,State,55.001251,-115.002136,British Columbia,1456,State,55.001251,-125.002441,Manitoba,1379.0,State,55.001251,-97.001038,New Brunswick,1846.0,State,46.500283,-66.750183,Newfoundland and Labrador,1227.0,State,53.8217327,-61.2295532,Nova Scotia,1685.0,State,45.1960403,-63.1653789,Ontario,1459,State,50.000678,-86.000977,Saskatchewan,1501.0,State,55.5321257,-106.1412243,Quebec,1324,State,52.4760892,-71.8258668
2007-10-07,Canada,1340,Nation,61.0666922,-107.9917071,Alberta,1579.0,State,55.001251,-115.002136,British Columbia,1201,State,55.001251,-125.002441,Manitoba,1330.0,State,55.001251,-97.001038,New Brunswick,1937.0,State,46.500283,-66.750183,Newfoundland and Labrador,1258.0,State,53.8217327,-61.2295532,Nova Scotia,1858.0,State,45.1960403,-63.1653789,Ontario,1269,State,50.000678,-86.000977,Saskatchewan,1746.0,State,55.5321257,-106.1412243,Quebec,1432,State,52.4760892,-71.8258668
2007-10-14,Canada,1513,Nation,61.0666922,-107.9917071,Alberta,1563.0,State,55.001251,-115.002136,British Columbia,1376,State,55.001251,-125.002441,Manitoba,1424.0,State,55.001251,-97.001038,New Brunswick,1826.0,State,46.500283,-66.750183,Newfoundland and Labrador,1371.0,State,53.8217327,-61.2295532,Nova Scotia,1747.0,State,45.1960403,-63.1653789,Ontario,1513,State,50.000678,-86.000977,Saskatchewan,1691.0,State,55.5321257,-106.1412243,Quebec,1542,State,52.4760892,-71.8258668
2007-10-21,Canada,1504,Nation,61.0666922,-107.9917071,Alberta,1668.0,State,55.001251,-115.002136,British Columbia,1325,State,55.001251,-125.002441,Manitoba,1683.0,State,55.001251,-97.001038,New Brunswick,1679.0,State,46.500283,-66.750183,Newfoundland and Labrador,1425.0,State,53.8217327,-61.2295532,Nova Scotia,1759.0,State,45.1960403,-63.1653789,Ontario,1452,State,50.000678,-86.000977,Saskatchewan,1823.0,State,55.5321257,-106.1412243,Quebec,1377,State,52.4760892,-71.8258668
2007-10-28,Canada,1628,Nation,61.0666922,-107.9917071,Alberta,1830.0,State,55.001251,-115.002136,British Columbia,1617,State,55.001251,-125.002441,Manitoba,2049.0,State,55.001251,-97.001038,New Brunswick,1889.0,State,46.500283,-66.750183,Newfoundland and Labrador,1551.0,State,53.8217327,-61.2295532,Nova Scotia,1803.0,State,45.1960403,-63.1653789,Ontario,1559,State,50.000678,-86.000977,Saskatchewan,1840.0,State,55.5321257,-106.1412243,Quebec,1461,State,52.4760892,-71.8258668
2007-11-04,Canada,1717,Nation,61.0666922,-107.9917071,Alberta,1918.0,State,55.001251,-115.002136,British Columbia,1577,State,55.001251,-125.002441,Manitoba,2085.0,State,55.001251,-97.001038,New Brunswick,1722.0,State,46.500283,-66.750183,Newfoundland and Labrador,1619.0,State,53.8217327,-61.2295532,Nova Scotia,1974.0,State,45.1960403,-63.1653789,Ontario,1744,State,50.000678,-86.000977,Saskatchewan,2249.0,State,55.5321257,-106.1412243,Quebec,1488,State,52.4760892,-71.8258668
2007-11-11,Canada,1896,Nation,61.0666922,-107.9917071,Alberta,1848.0,State,55.001251,-115.002136,British Columbia,1680,State,55.001251,-125.002441,Manitoba,1999.0,State,55.001251,-97.001038,New Brunswick,1782.0,State,46.500283,-66.750183,Newfoundland and Labrador,1584.0,State,53.8217327,-61.2295532,Nova Scotia,2103.0,State,45.1960403,-63.1653789,Ontario,2013,State,50.000678,-86.000977,Saskatchewan,1990.0,State,55.5321257,-106.1412243,Quebec,1488,State,52.4760892,-71.8258668
2007-11-18,Canada,1972,Nation,61.0666922,-107.9917071,Alberta,2209.0,State,55.001251,-115.002136,British Columbia,1954,State,55.001251,-125.002441,Manitoba,2200.0,State,55.001251,-97.001038,New Brunswick,1723.0,State,46.500283,-66.750183,Newfoundland and Labrador,1572.0,State,53.8217327,-61.2295532,Nova Scotia,2234.0,State,45.1960403,-63.1653789,Ontario,2086,State,50.000678,-86.000977,Saskatchewan,2062.0,State,55.5321257,-106.1412243,Quebec,1482,State,52.4760892,-71.8258668
2007-11-25,Canada,1911,Nation,61.0666922,-107.9917071,Alberta,1977.0,State,55.001251,-115.002136,British Columbia,1705,State,55.001251,-125.002441,Manitoba,2189.0,State,55.001251,-97.001038,New Brunswick,1731.0,State,46.500283,-66.750183,Newfoundland and Labrador,1610.0,State,53.8217327,-61.2295532,Nova Scotia,2391.0,State,45.1960403,-63.1653789,Ontario,2134,State,50.000678,-86.000977,Saskatchewan,2267.0,State,55.5321257,-106.1412243,Quebec,1414,State,52.4760892,-71.8258668
2007-12-02,Canada,1949,Nation,61.0666922,-107.9917071,Alberta,2133.0,State,55.001251,-115.002136,British Columbia,1726,State,55.001251,-125.002441,Manitoba,2013.0,State,55.001251,-97.001038,New Brunswick,1788.0,State,46.500283,-66.750183,Newfoundland and Labrador,1642.0,State,53.8217327,-61.2295532,Nova Scotia,1890.0,State,45.1960403,-63.1653789,Ontario,2162,State,50.000678,-86.000977,Saskatchewan,2614.0,State,55.5321257,-106.1412243,Quebec,1538,State,52.4760892,-71.8258668
2007-12-09,Canada,2156,Nation,61.0666922,-107.9917071,Alberta,2413.0,State,55.001251,-115.002136,British Columbia,2052,State,55.001251,-125.002441,Manitoba,2205.0,State,55.001251,-97.001038,New Brunswick,1807.0,State,46.500283,-66.750183,Newfoundland and Labrador,1794.0,State,53.8217327,-61.2295532,Nova Scotia,1615.0,State,45.1960403,-63.1653789,Ontario,2389,State,50.000678,-86.000977,Saskatchewan,2902.0,State,55.5321257,-106.1412243,Quebec,1526,State,52.4760892,-71.8258668
2007-12-16,Canada,2390,Nation,61.0666922,-107.9917071,Alberta,2653.0,State,55.001251,-115.002136,British Columbia,2251,State,55.001251,-125.002441,Manitoba,2378.0,State,55.001251,-97.001038,New Brunswick,1836.0,State,46.500283,-66.750183,Newfoundland and Labrador,1900.0,State,53.8217327,-61.2295532,Nova Scotia,1653.0,State,45.1960403,-63.1653789,Ontario,2671,State,50.000678,-86.000977,Saskatchewan,2918.0,State,55.5321257,-106.1412243,Quebec,1702,State,52.4760892,-71.8258668
2007-12-23,Canada,2883,Nation,61.0666922,-107.9917071,Alberta,3149.0,State,55.001251,-115.002136,British Columbia,2703,State,55.001251,-125.002441,Manitoba,2579.0,State,55.001251,-97.001038,New Brunswick,1722.0,State,46.500283,-66.750183,Newfoundland and Labrador,1865.0,State,53.8217327,-61.2295532,Nova Scotia,2016.0,State,45.1960403,-63.1653789,Ontario,3217,State,50.000678,-86.000977,Saskatchewan,3139.0,State,55.5321257,-106.1412243,Quebec,2059,State,52.4760892,-71.8258668
2007-12-30,Canada,3058,Nation,61.0666922,-107.9917071,Alberta,3127.0,State,55.001251,-115.002136,British Columbia,3212,State,55.001251,-125.002441,Manitoba,2106.0,State,55.001251,-97.001038,New Brunswick,1803.0,State,46.500283,-66.750183,Newfoundland and Labrador,2103.0,State,53.8217327,-61.2295532,Nova Scotia,2301.0,State,45.1960403,-63.1653789,Ontario,3380,State,50.000678,-86.000977,Saskatchewan,3833.0,State,55.5321257,-106.1412243,Quebec,2317,State,52.4760892,-71.8258668
2008-01-06,Canada,2728,Nation,61.0666922,-107.9917071,Alberta,3232.0,State,55.001251,-115.002136,British Columbia,2955,State,55.001251,-125.002441,Manitoba,2152.0,State,55.001251,-97.001038,New Brunswick,1856.0,State,46.500283,-66.750183,Newfoundland and Labrador,2373.0,State,53.8217327,-61.2295532,Nova Scotia,2180.0,State,45.1960403,-63.1653789,Ontario,2781,State,50.000678,-86.000977,Saskatchewan,3862.0,State,55.5321257,-106.1412243,Quebec,2156,State,52.4760892,-71.8258668
2008-01-13,Canada,2474,Nation,61.0666922,-107.9917071,Alberta,2967.0,State,55.001251,-115.002136,British Columbia,2906,State,55.001251,-125.002441,Manitoba,2192.0,State,55.001251,-97.001038,New Brunswick,2208.0,State,46.500283,-66.750183,Newfoundland and Labrador,2516.0,State,53.8217327,-61.2295532,Nova Scotia,2134.0,State,45.1960403,-63.1653789,Ontario,2292,State,50.000678,-86.000977,Saskatchewan,3668.0,State,55.5321257,-106.1412243,Quebec,2170,State,52.4760892,-71.8258668
